Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,Yth,2000144672,Pharrell Williams,"AM (RL), ST (C)",Birmingham,ENG,174 cm,67 kg,17,£95K - £275K,£180 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,10,10,10,9,11,10,9,9,10,8,9,9,7,11,8,9,9,9,8,9,11,9,10,9,9,10,10,9,11,9,9,9,10,11,10,9,3,3,2,2,1,3,3,2,2,3,3
- - -,,29236814,Loick Ayina,D (C),Huddersfield,CGO,183 cm,78 kg,19,£9K - £28K,£450 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,2,5,8,1,8,1,10,3,5,10,11,4,9,8,11,11,9,11,9,8,15,5,9,10,7,9,9,11,10,9,8,10,9,10,10,9,1,1,3,1,1,2,1,2,3,3,1
- - -,Yth,2000142662,Hamzat Balogun,D (R),Watford,ENG,178 cm,66 kg,17,£10K - £30K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,6,5,1,10,1,7,1,3,7,5,1,10,7,13,6,7,5,9,8,12,5,2,3,6,7,5,7,13,12,7,9,14,12,9,5,2,1,4,2,3,3,3,2,1,2,4
- - -,Wnt,29194202,Conor Lawless,M/AM (C),Luton,ENG,170 cm,65 kg,21,£14K - £40K,£600 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,12,8,9,9,10,10,5,8,4,5,10,11,4,10,6,11,8,10,11,10,13,12,8,13,6,10,9,13,13,13,14,4,12,11,11,5,3,3,2,2,1,3,3,3,1,1,3
- - -,Loa,2000079576,Luke Mariette,M (C),Blackpool,WAL,182 cm,74 kg,18,£12K - £40K,£400 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,9,5,9,11,9,9,5,7,7,10,11,7,10,14,11,10,9,11,8,12,10,6,10,11,8,11,10,11,9,10,11,9,13,8,10,6,1,1,2,2,2,1,2,1,2,3,1
- - -,Yth,2000133445,Yacou Traoré,"DM, M (C)",Middlesbrough,FRA,177 cm,69 kg,17,£90K - £275K,£180 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,5,5,4,3,13,5,4,5,4,11,11,2,10,8,12,8,7,7,4,13,11,5,5,6,6,6,13,10,11,11,6,4,9,8,5,6,3,3,3,1,2,2,2,1,2,3,2
- - -,Yth,2000142661,Christos Batzelis,D (L),Watford,GRE,179 cm,70 kg,17,£12K - £35K,£180 p/w,Left Only,Very Strong,Weak,Fairly Determined,Media-friendly,3,4,2,3,5,1,7,1,4,9,7,3,9,7,11,9,7,7,10,15,16,5,6,4,9,7,5,7,9,11,7,7,7,10,7,5,2,3,3,1,3,3,3,2,3,2,4
- - -,Yth,2000106518,Tobi Adeyemo,ST (C),Watford,ENG,181 cm,68 kg,17,£9K - £26K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,2,1,8,12,6,3,8,4,1,2,2,4,3,5,5,11,3,9,3,10,5,7,3,11,2,3,3,4,12,9,4,8,14,12,4,5,2,3,2,3,3,2,3,1,2,3,2
- - -,Yth,2000142146,Joe Westley,ST (C),Burnley,ENG,189 cm,75 kg,17,£16K - £50K,£180 p/w,Right,Weak,Very Strong,Balanced,Level-headed,4,5,5,12,8,4,12,1,1,2,3,7,3,8,5,6,4,12,3,9,2,12,8,12,3,4,3,5,9,12,5,8,13,11,5,5,3,1,3,2,3,1,2,3,1,1,3
- - -,Yth,2000142145,Harry Moss,GK,Burnley,ENG,177 cm,64 kg,17,£8K - £22K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,3,1,1,3,2,5,1,1,3,1,3,3,3,1,12,5,12,4,6,13,12,3,9,3,3,5,4,4,11,5,5,3,15,10,3,3,7,11,3,5,13,7,7,14,13,12,5
- - -,Yth,2000142143,Trevon Bryan,D/WB/M (L),Burnley,ENG,176 cm,74 kg,17,£18K - £55K,£180 p/w,Left Only,Very Strong,Weak,Balanced,Level-headed,5,7,7,1,7,5,6,3,5,4,7,1,8,7,8,8,6,3,6,7,6,5,11,5,5,6,3,7,14,12,3,9,15,12,4,5,4,1,3,2,3,3,3,1,1,1,2
- - -,Yth,2000106519,Harvey Peters,D (C),Watford,ENG,184 cm,65 kg,17,£9K - £26K,£180 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,1,1,2,1,4,1,10,1,1,12,4,2,12,3,12,10,6,4,4,12,13,5,10,1,12,3,1,4,11,8,4,10,16,8,2,4,2,3,1,3,2,1,2,2,1,1,1
- - -,Yth,2000106520,Ethan Goulding,"D (C), DM, M (C)",Watford,ENG,177 cm,67 kg,17,£9K - £26K,£180 p/w,Right,Reasonable,Very Strong,Fairly Professional,"Media-friendly, Reserved",2,4,1,3,9,4,6,6,1,8,7,3,7,6,10,4,6,6,4,13,9,5,10,2,9,5,9,8,11,10,6,7,13,9,4,6,1,1,2,2,3,1,1,3,1,3,3
- - -,Yth,2000142141,Nathan James,D (C),Burnley,ENG,181 cm,67 kg,17,£7K - £22K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,3,6,1,4,11,4,9,2,1,7,9,4,10,6,10,4,6,11,9,7,5,5,8,3,15,7,10,8,6,7,5,13,12,8,9,6,2,3,3,2,2,2,3,2,2,2,2
- - -,,2000084577,Brad Holmes,ST (C),Blackpool,ENG,183 cm,75 kg,19,£16K - £45K,£300 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,5,4,8,14,14,7,10,6,4,4,6,4,1,9,10,9,7,8,7,11,15,8,9,14,8,7,4,8,14,10,3,7,12,13,4,6,2,2,2,1,4,2,3,3,3,2,3
- - -,Inj,29217683,Jack Stafford,D (LC),Swansea,ENG,183 cm,71 kg,20,£9K - £26K,£400 p/w,Left,Very Strong,Reasonable,Determined,Media-friendly,7,8,4,2,7,2,12,6,4,8,7,6,11,8,11,9,9,7,10,9,19,5,2,7,8,8,3,9,14,11,4,12,15,11,7,8,4,1,4,4,2,3,3,1,2,1,1
- - -,Wnt,29217821,Harry Wood,"DM, M (C)",Hull,ENG,179 cm,75 kg,19,£20K - £60K,£800 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,9,10,10,9,10,7,7,8,6,11,11,12,11,8,11,10,11,10,10,10,13,5,4,9,11,11,10,12,10,9,10,8,9,10,11,9,3,1,1,4,1,1,3,2,1,1,2
- - -,Yth,2000142140,Charlie Casper,GK,Burnley,ENG,176 cm,66 kg,17,£12K - £35K,£180 p/w,Right,Weak,Very Strong,Balanced,Level-headed,3,2,1,3,1,5,1,1,3,3,6,2,3,3,12,7,11,6,6,13,11,1,10,3,5,6,5,5,12,9,6,5,10,9,4,4,8,7,7,5,10,6,8,7,13,8,7
- - -,,2000141693,Ajani Giscombe,AM (C),Reading,ENG,171 cm,63 kg,17,£140K - £425K,£500 p/w,Right,Reasonable,Very Strong,Fairly Sporting,Media-friendly,8,8,9,10,9,6,7,8,8,4,7,5,5,13,3,11,5,9,7,13,8,8,2,10,5,8,11,10,11,9,10,5,15,12,13,7,3,2,2,2,4,3,3,2,3,3,4
- - -,Yth,2000141691,Taylan Harris,"AM (C), ST (C)",Reading,ENG,186 cm,73 kg,17,£20K - £60K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,2,4,12,7,8,6,11,8,1,2,8,3,1,8,12,10,6,9,4,14,8,7,1,13,5,6,8,7,12,10,7,13,16,11,6,6,1,1,2,1,2,2,1,3,2,2,1
- - -,Yth,2000141688,Harrison Furlong,"M (R), AM (RL)",Reading,ENG,177 cm,64 kg,16,£170K - £500K,£180 p/w,Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,8,10,10,10,9,6,8,10,8,8,10,4,6,14,7,6,8,6,10,11,17,14,2,10,8,10,7,10,10,10,8,8,15,7,9,5,2,2,3,2,1,1,4,4,3,3,2
- - -,Yth,2000141687,Tom Norcott,GK,Reading,ENG,189 cm,78 kg,17,£90K - £275K,£180 p/w,Either,Strong,Very Strong,Balanced,Media-friendly,2,3,1,1,1,5,1,1,3,1,3,3,2,2,9,7,9,4,8,12,10,3,7,1,8,5,4,4,6,12,5,14,9,6,1,5,12,6,6,7,11,7,6,12,12,14,3
- - -,Yth,2000141685,Toby Mawer,GK,Reading,ENG,182 cm,70 kg,17,£75K - £220K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,2,2,1,2,3,2,1,1,1,2,8,3,2,4,9,6,5,6,9,13,14,2,3,3,9,7,6,6,6,11,7,8,15,4,3,3,11,10,10,5,10,10,12,10,14,7,4
- - -,Yth,2000141684,Zion Nditi,D (R),Reading,ENG,168 cm,59 kg,17,£140K - £400K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,1,4,5,1,7,1,8,4,7,9,8,4,10,8,8,8,9,6,8,15,10,8,4,6,9,14,8,13,11,13,8,6,12,11,8,2,2,3,1,3,1,1,3,2,3,1,2
- - -,Yth,2000141683,Kyle Daniel-Spray,"D (LC), WB (L)",Reading,ENG,179 cm,70 kg,17,£180K - £550K,£180 p/w,Left,Very Strong,Reasonable,Fairly Determined,Level-headed,8,8,8,3,10,6,8,6,6,10,10,8,15,6,10,8,9,11,10,16,15,5,2,8,12,9,8,9,9,8,4,8,7,8,8,5,1,3,2,1,3,1,1,2,1,1,2
- - -,Yth,2000141681,Jacob Borgnis,"DM, M (C)",Reading,ENG,172 cm,65 kg,17,£140K - £400K,£180 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,7,7,3,7,9,7,8,9,2,13,11,5,15,9,15,9,8,11,6,15,7,5,10,8,12,10,9,13,8,8,8,4,15,6,8,7,2,1,1,3,1,2,3,1,4,1,1
- - -,Yth,2000141679,Jeremiah Okine-Peters,"M (R), AM (RL)",Reading,ENG,171 cm,60 kg,17,£160K - £475K,£180 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,5,7,13,7,14,6,6,5,5,5,7,2,6,12,7,7,2,7,3,8,13,11,3,10,2,7,8,8,12,14,7,8,15,13,5,4,1,4,2,1,2,2,1,1,3,4,1
- - -,Yth,2000141678,Troy Murray,M/AM (C),Reading,ENG,168 cm,60 kg,17,£110K - £325K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,7,10,8,8,7,7,10,1,8,8,2,9,13,9,12,5,13,8,11,10,10,2,9,10,9,10,10,10,10,9,7,17,10,9,5,1,1,3,1,3,3,3,2,3,1,1
- - -,Yth,2000141677,Ryley Campbell,M (C),Reading,ENG,187 cm,75 kg,17,£100K - £300K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,6,7,9,8,7,7,9,7,9,8,4,7,13,11,6,3,8,8,10,9,6,1,12,4,14,14,9,9,11,8,13,16,9,8,6,1,4,2,3,2,1,1,1,3,1,2
- - -,Yth,2000141675,Caylan Vickers,"AM (C), ST (C)",Reading,ENG,168 cm,61 kg,17,£110K - £325K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,8,8,11,10,10,8,9,9,4,4,11,8,8,12,5,13,9,11,10,7,8,10,11,10,10,9,8,10,10,10,10,5,10,9,10,4,1,1,1,3,3,2,1,3,2,4,1
- - -,Yth,2000141669,Abraham Kanu,D (C),Reading,ENG,186 cm,72 kg,16,£160K - £500K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,7,3,2,7,10,3,11,7,2,10,10,8,11,9,15,9,9,7,11,8,1,5,11,7,7,9,8,10,7,11,10,14,12,10,11,7,1,1,4,3,1,3,2,1,3,3,2
- - -,Yth,2000141662,Aston Greaver,ST (C),Reading,ENG,184 cm,69 kg,17,£130K - £400K,£180 p/w,Either,Strong,Very Strong,Balanced,Media-friendly,5,2,6,13,13,5,7,6,2,3,10,4,1,8,10,6,2,5,4,7,3,9,6,9,6,6,6,10,13,12,5,9,13,13,6,4,3,3,1,1,2,2,1,1,1,3,2
- - -,Wnt,29243911,Nana Boateng,M/AM (RL),Millwall,ENG,175 cm,70 kg,19,£130K - £400K,£400 p/w,Right,Fairly Strong,Very Strong,Balanced,Media-friendly,9,10,10,9,10,9,7,8,6,7,10,6,7,9,8,8,7,8,10,8,13,11,7,11,10,11,8,12,13,10,9,7,12,11,10,7,1,3,3,2,2,3,2,1,3,3,3
- - -,Loa,29218021,Isaac Fletcher,M/AM (C),Middlesbrough,ENG,194 cm,89 kg,20,£12K - £35K,£600 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,7,9,8,8,10,11,11,8,6,8,11,7,9,9,7,9,8,9,10,9,13,9,9,10,10,9,11,10,10,7,7,11,10,9,9,11,2,3,3,3,1,4,3,1,2,3,2
- - -,Inj,29218023,Cain Sykes,"D (RC), DM, M (C)",Middlesbrough,ENG,178 cm,73 kg,19,£30K - £95K,"£1,000 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,8,10,9,9,12,7,11,7,12,10,10,5,10,11,10,11,9,10,10,10,11,9,10,11,11,10,8,10,11,11,10,9,12,10,10,9,2,1,1,1,3,3,2,3,3,1,3
- - -,Wnt,29219117,Daniel Pike,D/WB (R),Blackburn,ENG,181 cm,67 kg,20,£150K - £450K,£750 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,8,11,11,5,11,6,8,9,7,11,10,5,11,11,11,10,12,10,8,10,14,9,7,9,10,13,9,15,12,10,10,9,10,12,12,9,2,4,1,1,2,1,3,1,3,2,3
- - -,,2000140636,Tom Iorpenda,M (C),Huddersfield,ENG,184 cm,70 kg,17,£130K - £400K,£500 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,4,3,4,9,7,5,12,1,5,9,3,8,12,13,6,5,6,8,13,3,7,1,6,5,8,8,11,14,14,8,13,14,14,8,6,2,2,4,4,1,1,1,1,1,2,1
- - -,,2000040378,Harry Nevin,D (RC),Preston,IRL,175 cm,68 kg,18,£75K - £230K,£500 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,4,6,3,2,9,5,11,4,3,12,4,4,10,7,5,6,8,7,7,10,9,5,8,5,13,7,4,8,15,12,8,12,14,12,12,7,3,3,3,2,4,3,3,1,2,3,3
- - -,Yth,2000106500,Aaron Benn,ST (C),Watford,ENG,171 cm,61 kg,17,£9K - £26K,£180 p/w,Right Only,Weak,Very Strong,Fairly Determined,Level-headed,4,2,9,7,13,2,13,5,1,2,5,1,2,10,8,5,6,8,4,6,16,10,3,13,1,4,5,6,13,13,5,2,15,13,11,5,3,2,2,1,2,3,1,3,3,2,2
- - -,Yth,2000106503,Jack Grieves,ST (C),Watford,ENG,173 cm,64 kg,17,£9K - £26K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,3,11,11,8,4,7,5,1,4,3,6,1,10,10,3,6,7,3,6,4,10,1,13,2,4,5,5,13,13,5,5,12,13,5,7,3,2,2,2,1,3,4,4,1,3,1
- - -,Yth,2000106507,Charlie Davis,M/AM (RC),Watford,ENG,181 cm,66 kg,17,£9K - £26K,£180 p/w,Either,Very Strong,Very Strong,Balanced,Media-friendly,3,5,5,4,11,3,3,3,3,4,7,1,4,7,5,2,5,2,3,6,6,8,3,7,4,5,7,10,12,12,4,7,15,12,5,2,1,2,2,3,4,1,3,1,3,1,1
- - -,Yth,2000106508,Billy Osborn,"DM, M (C)",Watford,ENG,176 cm,67 kg,17,£8K - £24K,£180 p/w,Right,Fairly Strong,Very Strong,Balanced,Media-friendly,3,1,5,5,12,4,5,6,3,7,10,1,13,9,14,5,6,6,6,14,12,5,2,6,7,6,7,7,8,6,2,9,15,7,6,7,2,2,4,2,1,4,3,3,4,2,2
- - -,Yth,2000106510,Darrin Enahoro-Marcus,D/WB (L),Watford,NGA,170 cm,59 kg,17,£9K - £26K,£180 p/w,Left,Very Strong,Weak,Fairly Determined,Level-headed,3,6,7,3,7,1,6,6,5,6,8,4,12,8,15,3,7,7,5,10,15,5,10,6,8,7,6,7,12,11,5,3,13,13,7,3,1,2,3,3,3,1,1,1,2,3,3
- - -,Loa,29229003,Harry Fisk,GK,Hull,ENG,181 cm,74 kg,19,£10K - £30K,£400 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,3,1,1,2,6,7,1,1,3,2,8,1,3,1,14,8,9,9,9,9,11,1,8,3,9,9,7,10,6,9,7,12,14,6,7,6,12,9,9,13,10,10,10,7,12,5,10
- - -,Yth,2000106512,Bogdan Marian,GK,Watford,ROU,180 cm,70 kg,17,£14K - £45K,£180 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,1,1,3,1,2,3,2,3,3,2,7,2,2,4,8,8,15,2,9,13,9,3,10,1,13,5,5,5,13,7,1,7,11,10,6,6,6,4,6,7,5,3,5,14,6,13,4
- - -,,2000027009,Dane McCullough,D (L),Burnley,NIR,182 cm,73 kg,18,£8K - £26K,£350 p/w,Left Only,Very Strong,Very Weak,Balanced,Media-friendly,7,7,4,1,8,3,7,4,4,7,7,4,9,9,13,6,9,9,6,11,8,10,11,7,11,9,7,9,9,11,7,10,14,14,10,8,3,2,2,1,1,3,3,1,4,2,2
- - -,,2000144013,Zak Johnson,D (RC),Sunderland,ENG,188 cm,76 kg,17,£170K - £500K,£400 p/w,Right,Fairly Strong,Very Strong,Balanced,Media-friendly,3,6,5,4,9,3,9,4,6,13,6,8,13,7,15,10,10,7,10,6,9,5,9,8,9,9,4,11,10,8,11,12,13,10,10,8,3,1,1,1,2,1,2,2,1,1,2
- - -,,2000053508,Patrick Gamble,D (C),Blackburn,ENG,190 cm,81 kg,18,£26K - £75K,£350 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,5,2,4,7,9,6,11,5,4,10,10,5,16,9,12,8,10,8,6,8,8,5,11,9,10,9,5,10,11,10,10,15,5,13,6,7,3,2,4,3,2,3,3,1,3,1,2
- - -,,2000050619,Chris Sze,"AM (C), ST (C)",Wigan,ENG,175 cm,66 kg,18,£65K - £200K,£500 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,8,7,11,10,13,8,7,7,6,8,10,11,5,8,14,7,5,13,8,8,13,7,11,8,7,8,8,13,12,15,6,7,17,14,9,6,1,1,2,1,4,1,2,1,3,3,3
- - -,Yth,2000100965,Filip Lissah,D (RC),Swansea,ENG,184 cm,70 kg,17,£100K - £300K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,7,9,6,11,3,11,9,3,8,8,3,12,12,9,9,10,12,8,8,4,5,1,7,11,11,10,11,11,11,10,11,11,11,12,8,2,3,2,3,2,2,3,1,1,2,2
- - -,Yth,2000112607,Jacob Slater,D/WB (L),Preston,ENG,184 cm,71 kg,17,£170K - £500K,£180 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,5,7,7,2,12,2,9,5,8,8,9,1,14,10,15,9,9,8,7,7,7,5,6,7,6,9,9,9,15,14,9,8,14,15,13,7,1,2,1,2,2,3,1,3,3,1,3
- - -,Yth,2000112608,Finlay Wallbank,D (RC),Preston,ENG,184 cm,72 kg,17,£70K - £210K,£180 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,1,1,3,3,3,1,13,2,1,12,4,1,7,4,6,8,8,5,12,13,14,5,10,4,11,5,1,6,7,12,6,10,14,9,8,6,1,3,1,3,2,1,3,2,2,1,2
- - -,Yth,2000112609,Kian Taylor,"DM, M (C)",Preston,ENG,179 cm,66 kg,17,£95K - £275K,£180 p/w,Right,Weak,Very Strong,Fairly Determined,Level-headed,5,5,2,5,13,1,5,11,3,7,9,1,13,12,5,9,7,6,5,10,16,6,11,6,10,6,11,11,13,10,6,7,15,11,10,3,1,2,1,2,3,2,1,2,2,2,1
- - -,Yth,2000112613,Finlay Cross-Adair,ST (C),Preston,ENG,184 cm,70 kg,17,£65K - £200K,£180 p/w,Left,Very Strong,Weak,Balanced,Level-headed,5,4,12,14,6,5,5,7,2,4,5,2,1,6,8,6,7,4,7,8,12,5,6,11,6,6,5,8,14,13,3,8,11,14,10,5,1,3,2,2,3,1,3,1,3,1,1
- - -,,2000040514,Dana Amaral,"D (R), DM, M/AM (C)",Preston,ENG,178 cm,75 kg,18,£75K - £230K,£500 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,7,8,6,7,13,5,8,7,4,10,10,1,10,10,15,6,8,10,10,6,3,10,8,10,8,9,12,10,11,14,9,6,7,14,10,9,2,3,1,3,3,2,1,2,2,2,2
- - -,Yth,2000112614,Kitt Nelson,AM (RLC),Preston,ENG,182 cm,70 kg,17,£90K - £275K,£180 p/w,Right Only,Very Weak,Very Strong,Fairly Determined,Media-friendly,8,9,9,5,10,6,3,5,6,6,11,2,6,10,10,7,4,8,2,12,15,12,11,14,2,8,8,12,13,9,7,9,11,10,13,4,2,4,1,1,1,2,3,1,1,3,3
- - -,Yth,2000112594,Rio Pemberton,"AM (RLC), ST (C)",Preston,ENG,179 cm,67 kg,17,£65K - £190K,£180 p/w,Right,Fairly Strong,Very Strong,Balanced,Media-friendly,5,7,13,7,5,5,7,7,1,3,7,2,6,7,11,7,4,6,5,9,9,8,7,13,3,6,8,7,13,12,4,5,17,9,4,5,2,3,1,1,2,2,3,1,2,2,1
- - -,Yth,2000112617,James Pradic,GK,Preston,WAL,186 cm,71 kg,16,£140K - £425K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,2,1,3,2,1,4,1,3,1,2,9,2,2,5,5,5,15,5,8,13,6,3,6,1,4,7,6,6,11,5,7,13,9,10,4,5,13,12,7,9,12,12,6,7,13,5,7
- - -,Yth,2000108041,Sai Sachdev,D (RC),Sheff Utd,ENG,170 cm,56 kg,17,£210K - £650K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,3,6,4,6,9,1,11,7,13,8,9,1,12,8,15,11,9,6,7,14,6,5,11,6,12,8,5,8,13,11,8,6,13,13,6,3,1,2,3,2,1,1,3,3,1,3,2
- - -,Yth,2000112601,Kian Best,D (LC),Preston,ENG,178 cm,65 kg,16,£60K - £180K,£180 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,1,2,5,1,7,1,9,3,2,9,5,3,11,7,11,10,8,8,5,15,8,5,10,5,6,7,5,8,11,13,8,11,13,13,7,7,2,2,2,4,1,1,3,2,1,2,3
- - -,,29218025,Isiah Cornet,M/AM (C),Middlesbrough,FRA,181 cm,73 kg,20,£14K - £40K,£350 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,10,9,11,7,14,7,4,8,5,7,10,5,8,12,15,7,8,9,4,7,6,10,5,8,9,8,8,9,13,11,9,7,14,12,5,7,2,1,1,1,1,3,2,3,1,1,2
- - -,,29236816,Myles Bright,M/AM (R),Huddersfield,ENG,179 cm,69 kg,19,£8K - £24K,£400 p/w,Right,Weak,Very Strong,Balanced,Level-headed,6,8,10,5,6,5,5,4,5,2,9,3,6,5,11,3,3,5,6,8,5,9,6,6,4,7,3,11,13,11,3,3,12,13,13,3,3,3,3,2,3,2,3,1,2,3,2
- - -,Yth,2000118720,George McCormick,D (LC),Middlesbrough,ENG,193 cm,80 kg,17,£16K - £45K,£180 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,1,1,1,1,5,2,10,1,3,6,2,1,10,1,6,6,6,4,9,12,9,5,1,1,12,4,1,4,8,11,4,14,9,9,4,5,4,3,3,1,2,2,2,1,2,1,3
- - -,Yth,2000125528,Tylah Wallace-Ming,"D (R), M (C), AM (R)",Middlesbrough,ENG,173 cm,62 kg,17,£14K - £40K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,1,5,6,4,10,4,2,5,4,6,13,1,8,6,11,5,6,6,4,13,2,6,7,11,6,6,9,6,13,11,3,5,11,13,6,4,1,2,2,3,3,4,1,2,1,2,2
- - -,,2000059176,Sam Paul,D/WB (R),Reading,ENG,169 cm,59 kg,18,£150K - £450K,£500 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,4,7,8,4,9,1,10,5,9,10,7,5,9,11,6,9,10,15,10,16,14,9,5,8,11,10,7,13,13,10,6,6,5,10,8,3,3,3,2,2,3,1,3,1,1,3,2
- - -,Yth,2000137623,JD Costello,D (C),Middlesbrough,ENG,189 cm,76 kg,17,£12K - £35K,£180 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,2,1,1,1,6,1,11,1,1,13,5,1,9,4,9,5,7,3,6,13,7,5,1,2,8,4,1,5,11,10,5,8,12,7,4,5,1,2,2,1,3,2,3,3,2,3,1
- - -,Yth,2000137617,Louie Evans,ST (C),Middlesbrough,ENG,183 cm,71 kg,17,£18K - £50K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,4,3,6,13,11,4,11,5,1,2,6,2,2,7,9,11,4,8,5,11,2,10,1,9,2,4,5,6,10,9,1,7,12,12,10,6,4,2,1,3,2,1,2,4,1,2,2
- - -,Yth,2000193240,Pedro Amadou,"AM (RL), ST (C)",Norwich,FRA,188 cm,85 kg,16,£200K - £600K,£180 p/w,Either,Very Strong,Strong,Balanced,Level-headed,4,8,11,8,8,5,7,6,3,3,8,8,3,7,7,4,5,6,5,5,11,9,3,10,4,6,7,7,14,10,7,7,12,14,7,1,2,1,3,3,3,2,2,3,3,1,4
- - -,Yth,2000192322,Leon Giller,GK,Norwich,ENG,181 cm,72 kg,16,£26K - £75K,£180 p/w,Right,Fairly Strong,Very Strong,Balanced,Level-headed,2,2,1,1,7,5,3,1,2,2,9,3,1,9,8,10,8,13,8,7,9,3,4,2,8,4,9,4,6,8,8,9,13,6,6,6,9,9,10,5,11,13,11,8,11,8,9
- - -,Yth,2000137619,Nathan Fisher,GK,Middlesbrough,ENG,190 cm,68 kg,17,£28K - £85K,£180 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,2,2,1,2,1,5,1,2,1,3,8,3,1,1,11,6,12,5,11,12,4,3,6,2,11,5,4,4,8,8,5,13,13,5,1,4,12,12,6,11,5,5,6,9,7,7,8
- - -,Yth,2000192314,Caleb Ansen,GK,Norwich,ENG,199 cm,103 kg,16,£110K - £325K,£180 p/w,Right Only,Very Weak,Very Strong,Balanced,Level-headed,3,2,3,3,5,4,3,3,1,1,7,2,3,7,5,6,8,9,7,6,12,1,6,2,7,7,7,8,7,9,10,19,13,7,7,9,12,12,14,5,10,10,13,6,13,6,9
- - -,,2000053509,Georgie Gent,D/WB/M/AM (L),Blackburn,ENG,180 cm,73 kg,18,£170K - £500K,£500 p/w,Left,Very Strong,Reasonable,Fairly Determined,Level-headed,8,9,10,7,10,14,9,10,8,10,6,7,10,10,10,8,9,9,7,9,16,14,2,8,10,14,8,14,11,10,9,8,13,11,11,10,2,4,2,1,1,3,1,3,1,3,2
- - -,Yth,2000123525,Zak Littler,M (C),Blackpool,ENG,186 cm,73 kg,17,£2.5K - £7K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,2,3,6,9,5,1,5,2,9,11,1,4,7,10,4,3,5,6,14,13,8,5,7,4,6,9,10,11,10,6,10,12,10,5,5,1,1,3,2,2,3,2,2,2,3,1
- - -,,29221556,Joe Starbuck,"WB (R), M (RC), AM (R)",Sheff Utd,ENG,182 cm,68 kg,19,£24K - £70K,£600 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,7,9,9,9,9,6,6,4,7,6,9,1,12,7,12,8,4,6,6,9,15,9,7,9,8,13,6,13,13,12,8,8,12,10,13,4,1,3,3,3,2,1,1,2,3,2,3
