Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,,67193445,Salvi Sánchez,M/AM (R),Vallecano,ESP,175 cm,64 kg,31,£700K - £2.1M,"£5,250 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Level-headed,11,11,14,8,13,10,5,9,12,6,10,10,9,13,8,12,11,12,11,11,15,13,8,11,8,12,10,14,15,13,8,7,10,15,13,8,4,3,1,1,1,2,1,2,3,3,2
- - -,,67080318,Óscar Plano,"AM (RLC), ST (C)",Valladolid,ESP,180 cm,72 kg,31,£750K - £2.2M,"£3,400 p/w",Left,Very Strong,Fairly Strong,Balanced,Media-friendly,8,11,13,13,12,11,12,12,7,7,12,10,7,13,15,8,10,9,9,12,9,16,6,13,8,8,11,14,16,14,11,10,11,14,11,12,3,2,2,1,1,3,2,3,3,1,1
- - -,,67213135,Sergio Akieme,D/WB (L),Almería,ESP,175 cm,70 kg,24,£1.5M - £4.4M,"£2,600 p/w",Left Only,Very Strong,Weak,Balanced,Level-headed,8,13,12,8,13,7,9,9,12,9,12,8,12,13,13,12,13,10,10,14,12,12,8,12,11,13,9,14,15,13,12,11,15,15,15,14,2,2,2,3,1,2,2,3,1,3,1
- - -,,7458309,Mario Suárez,"D (C), DM, M (C)",Vallecano,ESP,185 cm,77 kg,35,£65K - £190K,"£4,700 p/w",Right,Fairly Strong,Very Strong,Fairly Loyal,Level-headed,9,9,10,10,14,9,12,14,7,12,14,2,13,13,12,13,14,15,13,13,10,11,9,11,14,15,12,12,10,10,14,13,14,10,11,14,3,1,1,1,3,2,1,1,1,3,2
- - -,,14026358,Esteban Saveljich,D (C),Vallecano,MNE,187 cm,82 kg,31,£475K - £1.4M,"£4,700 p/w",Right Only,Weak,Very Strong,Fairly Professional,Media-friendly,4,5,6,5,9,5,13,5,7,14,11,6,13,10,11,13,15,12,14,13,12,5,16,7,14,14,6,13,12,11,12,13,12,13,15,15,3,1,2,4,3,1,2,2,1,1,2
- - -,,85096091,Mickaël Malsa,"DM, M (C)",Valladolid,MTQ,178 cm,71 kg,26,£2.3M - £7M,"£6,500 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,8,11,12,8,13,9,9,8,6,12,13,10,13,13,13,14,13,14,14,13,13,9,9,13,13,14,13,15,13,14,12,9,15,13,15,12,2,4,2,3,1,1,3,2,2,3,3
- - -,,67276375,Aimar,AM (LC),Atlético Pamplona,ESP,177 cm,70 kg,20,£4.2M - £12.5M,"£4,800 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,11,13,14,11,15,9,6,10,3,6,15,14,9,15,6,8,11,14,12,14,14,16,10,9,11,13,14,12,13,14,10,6,10,13,12,10,3,1,3,1,3,3,1,2,3,1,3
- - -,,19383257,Yan Couto,D/WB (R),Girona,BRA,170 cm,65 kg,20,£13.5M - £40M,"£5,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,12,14,14,10,13,8,10,10,12,12,14,6,9,14,10,13,11,14,13,14,12,13,9,14,11,14,14,12,13,14,15,5,13,13,13,10,1,3,2,1,3,3,3,2,3,2,3
- - -,,67158501,Lucas Torró,"DM, M (C)",Atlético Pamplona,ESP,190 cm,77 kg,27,£1.1M - £3.2M,"£5,750 p/w",Right,Reasonable,Very Strong,Resolute,Level-headed,6,8,10,7,13,6,16,9,10,12,13,9,15,12,10,16,17,13,15,12,15,6,13,8,16,17,9,13,10,13,14,16,15,10,14,15,2,1,2,3,3,3,3,1,1,2,1
- - -,,67245239,Martín Calderón,"DM, M (C)",Vigo,ESP,183 cm,77 kg,23,£350K - £1M,"£2,100 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,14,12,10,8,13,14,10,14,9,13,15,12,12,15,9,12,11,9,9,12,8,14,13,10,12,12,13,12,12,10,12,12,9,12,10,12,2,1,2,3,2,2,2,3,3,3,1
- - -,,78094302,Gastón Álvarez,D (LC),Getafe,URU,184 cm,72 kg,22,£950K - £2.8M,"£27,500 p/w",Left,Very Strong,Fairly Strong,Balanced,Media-friendly,10,5,7,3,10,7,14,9,10,15,9,5,11,11,11,13,12,8,10,15,8,5,10,10,12,11,11,12,11,13,11,12,12,13,13,13,1,1,2,3,1,3,1,3,2,3,3
- - -,Wnt,67044761,Francisco Portillo,AM (LC),Almería,ESP,169 cm,63 kg,32,£900K,"£4,200 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,14,13,13,11,14,14,6,10,5,6,14,4,7,14,6,14,10,13,12,15,14,14,6,14,11,13,14,12,11,13,13,5,13,12,11,8,1,1,3,2,1,2,3,1,1,1,1
- - -,,67244464,Edgar,"D (C), DM",Real Hispalis,ESP,193 cm,78 kg,25,£2M - £6M,"£9,250 p/w",Right Only,Weak,Very Strong,Balanced,Level-headed,8,8,7,7,15,9,14,9,7,14,12,7,15,12,13,15,12,13,14,11,13,11,12,12,16,14,13,14,12,10,12,16,11,12,14,15,3,2,2,1,1,2,1,1,2,4,3
- - -,Wnt,67233494,Iddrisu Baba,"DM, M (C)",Mallorca,GHA,182 cm,73 kg,26,£1.3M - £3.9M,"£6,250 p/w",Right,Reasonable,Very Strong,Driven,Level-headed,5,8,9,5,11,6,11,9,7,13,10,7,15,10,14,15,15,12,14,13,18,9,10,6,15,15,9,16,12,13,12,11,14,14,16,14,2,3,3,1,1,1,1,3,2,1,1
- - -,,76021196,Juanjo Narváez,"AM (RLC), ST (C)",Valladolid,COL,180 cm,80 kg,27,£1.1M - £3.4M,"£6,250 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,9,9,13,14,12,9,10,14,9,8,11,13,8,13,7,13,12,14,12,12,14,11,10,14,13,11,11,10,14,12,13,9,11,12,13,12,2,2,3,3,2,4,3,3,3,1,1
- - -,,67246435,Álex Collado,M/AM (RLC),Elche,ESP,173 cm,66 kg,23,£1.8M - £5.6M,"£15,000 p/w",Left,Very Strong,Weak,Spirited,"Evasive, Unflappable",13,13,16,11,15,14,8,13,6,6,14,13,7,16,8,9,13,13,11,13,16,17,11,15,6,9,14,7,14,14,13,8,14,13,12,8,1,2,2,4,2,3,2,3,2,3,4
- - -,,14063557,Axel Werner,GK,Elche,ARG,192 cm,86 kg,26,£325K - £950K,"£3,100 p/w",Right Only,Weak,Very Strong,Balanced,Level-headed,5,2,3,3,7,6,5,1,2,3,6,5,3,10,10,11,15,15,11,11,12,2,6,2,14,15,10,11,8,15,14,17,8,8,13,15,14,12,10,5,13,9,11,13,16,10,14
- - -,,29141175,Luca De La Torre,"M (C), AM (RLC)",Vigo,USA,177 cm,68 kg,24,£750K - £2.2M,"£3,900 p/w",Either,Very Strong,Strong,Balanced,Media-friendly,5,8,14,8,12,11,7,9,4,7,14,11,5,14,9,8,11,11,11,12,11,11,8,12,8,14,12,13,12,14,12,7,15,13,14,10,2,3,2,2,2,2,1,4,1,1,2
- - -,,67111494,Íñigo Eguaras,"DM, M (C)",Almería,ESP,181 cm,77 kg,30,£2M - £6M,"£6,750 p/w",Right,Fairly Strong,Very Strong,Spirited,Unflappable,11,10,11,8,17,10,10,12,4,11,16,11,11,15,9,14,11,17,11,14,14,13,13,8,16,15,17,11,10,13,9,11,9,8,13,8,2,1,2,2,3,3,3,3,2,2,2
- - -,,67039108,Juan Carlos,GK,Girona,ESP,187 cm,82 kg,34,£475K - £1.4M,"£3,700 p/w",Right Only,Weak,Very Strong,Driven,Media-friendly,6,2,1,1,12,7,1,2,3,1,13,3,2,9,2,12,9,12,14,11,19,5,5,5,12,12,9,11,13,14,13,13,13,11,12,13,14,13,13,6,15,13,14,14,16,13,13
- - -,,67215230,David García,D (C),Atlético Pamplona,ESP,185 cm,75 kg,28,£3.3M - £10M,"£11,000 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,4,5,10,6,10,4,16,3,3,14,11,5,14,11,13,14,14,13,15,13,11,7,15,6,16,15,9,15,11,11,13,16,13,12,14,14,4,1,3,2,1,3,1,1,2,3,1
- - -,Wnt,67088157,Íñigo Ruiz de Galarreta,M (C),Mallorca,ESP,174 cm,66 kg,28,£1.4M,"£5,250 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Reserved,11,11,12,7,16,11,9,10,6,10,15,11,10,14,11,14,8,13,14,15,11,9,10,8,11,16,15,14,11,14,14,7,12,9,11,7,3,2,3,2,1,2,4,1,2,1,3
- - -,,14079839,Fabrizio Angileri,D/WB/M (L),Getafe,ARG,185 cm,84 kg,28,£1.3M - £3.9M,"£8,750 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,13,13,13,9,13,13,9,12,13,13,12,10,11,13,12,13,11,12,12,13,10,9,4,13,13,12,14,13,14,14,12,11,13,13,15,11,2,2,1,1,3,3,1,3,3,3,2
- - -,,67259880,Rodrigo Riquelme,M/AM (RLC),Girona,ESP,174 cm,69 kg,22,£2.1M - £6.2M,"£5,750 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,11,11,14,12,14,13,7,11,7,7,12,13,7,15,11,13,10,10,11,13,10,15,8,12,7,11,14,11,14,13,12,8,12,12,10,9,2,2,3,1,1,2,2,1,4,1,1
- - -,,85126966,Jordan Amavi,D/WB/M (L),Getafe,FRA,176 cm,70 kg,28,£425K - £1.3M,"£49,500 p/w",Left,Very Strong,Reasonable,Fairly Professional,Level-headed,5,13,13,6,13,5,13,10,12,11,13,8,13,13,10,14,13,13,14,12,14,12,8,13,11,13,10,15,12,13,12,10,13,13,13,13,2,2,1,1,3,2,3,3,3,3,4
- - -,,67191440,Iván Villar,GK,Vigo,ESP,189 cm,76 kg,24,£950K - £2.9M,"£15,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,4,3,1,2,10,8,1,3,3,1,12,2,1,9,10,14,10,13,11,11,6,9,9,3,15,11,9,12,14,14,12,12,13,12,12,11,13,10,12,5,13,13,14,10,13,13,14
- - -,Lst,67245476,Álvaro Aguado,M/AM (C),Valladolid,ESP,174 cm,66 kg,26,£2.4M,"£4,200 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,11,11,12,9,13,8,7,10,7,10,13,5,11,13,12,12,13,13,13,15,13,14,7,12,13,14,14,14,12,14,14,8,14,13,13,11,1,2,2,1,3,1,2,2,2,4,3
- - -,,67220941,Aitor Ruibal,"D/M (R), AM (RL), ST (C)",Real Hispalis,ESP,180 cm,75 kg,26,£1.9M - £5.8M,"£9,250 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,10,12,12,11,11,8,8,11,9,8,10,5,10,12,12,12,13,12,12,13,14,12,10,12,10,13,12,14,12,12,11,11,14,14,13,13,2,2,3,3,2,3,3,1,3,3,1
- - -,,28129089,Yunus Musah,M/AM (RC),Valencia,USA,178 cm,71 kg,19,£16M - £48M,"£8,500 p/w",Right,Weak,Very Strong,Spirited,Unflappable,11,12,13,11,14,7,11,10,8,11,11,11,12,13,15,13,12,13,13,14,16,11,11,12,13,14,13,13,14,14,13,10,15,13,13,14,1,3,3,1,2,2,2,3,3,2,2
- - -,Wnt,67260125,Andrés Martín,"AM (RLC), ST (C)",Vallecano,ESP,170 cm,66 kg,22,£900K - £2.7M,"£2,900 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,10,11,11,12,14,11,10,11,10,5,13,7,7,13,8,12,10,10,11,10,6,14,1,13,7,11,12,10,14,14,12,7,11,12,12,8,3,1,2,4,2,1,3,1,2,3,1
- - -,,93070869,Tino Kadewere,"AM (RC), ST (C)",Mallorca,ZIM,183 cm,72 kg,26,£800K - £2.4M,"£19,750 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,8,12,12,13,13,8,13,10,7,7,12,14,5,13,9,12,12,13,11,12,12,14,8,14,8,12,13,13,15,14,12,12,14,15,15,14,1,3,2,2,4,1,3,1,3,1,1
- - -,,67215621,Toni Villa,"M (RL), AM (RLC)",Girona,ESP,171 cm,63 kg,27,£1M - £3.1M,"£5,750 p/w",Left,Very Strong,Reasonable,Fairly Determined,Level-headed,7,12,14,13,13,6,5,9,5,4,14,6,5,15,7,13,13,9,11,12,15,13,6,14,7,9,15,11,15,15,15,5,13,14,11,7,2,3,2,4,1,2,2,4,1,2,1
- - -,,67276474,Beñat Turrientes,"DM, M (C)",Real San Sebastián,ESP,179 cm,73 kg,20,£2.1M - £6.2M,"£6,750 p/w",Left Only,Very Strong,Weak,Fairly Determined,Media-friendly,10,9,10,11,15,10,10,13,8,12,14,7,15,12,15,15,11,9,8,15,15,7,6,14,9,9,12,14,15,13,8,6,12,14,9,8,3,1,2,1,3,1,1,2,1,2,3
- - -,Inj,67258832,Iván Martín,"M (C), AM (RLC)",Girona,ESP,178 cm,76 kg,23,£1.6M - £4.8M,"£7,500 p/w",Left,Very Strong,Weak,Fairly Determined,Media-friendly,12,14,15,12,14,12,10,10,8,11,12,12,12,15,15,12,13,12,11,13,16,15,11,12,13,8,14,13,13,12,11,9,10,13,12,12,1,2,2,1,1,3,3,2,1,3,1
- - -,,49052213,Robert Navarro,AM (RLC),Real San Sebastián,ESP,178 cm,65 kg,20,£1.7M - £5.2M,"£3,600 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,12,11,13,9,15,12,6,10,3,6,13,11,7,15,7,13,7,10,9,13,11,14,10,15,8,12,14,12,15,13,14,9,13,14,12,11,1,3,2,2,3,3,2,3,2,1,1
- - -,,67082063,José Mari,"DM, M (C)",Cádiz,ESP,180 cm,69 kg,34,£50K - £160K,"£7,000 p/w",Right,Reasonable,Very Strong,Resolute,Level-headed,11,10,10,7,13,8,11,10,9,11,14,9,12,12,12,15,14,15,14,15,16,8,17,10,15,18,15,15,10,11,12,11,13,8,11,11,2,2,4,1,1,3,1,3,2,1,3
- - -,,67217545,Juan Pérez,GK,Atlético Pamplona,ESP,191 cm,82 kg,25,£210K - £600K,"£2,900 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,4,3,3,2,7,8,2,2,2,2,9,3,3,7,10,13,11,11,13,10,14,3,12,2,14,11,10,11,11,13,12,12,12,10,13,13,13,12,12,7,11,12,13,8,14,12,12
- - -,Wnt,67196202,Kike Barja,M/AM (RL),Atlético Pamplona,ESP,178 cm,74 kg,25,£1.9M - £5.6M,"£6,500 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,13,13,14,12,13,8,8,11,6,6,13,13,7,14,11,10,14,10,12,13,10,14,11,13,12,14,12,13,14,13,11,8,11,14,13,11,3,1,3,3,4,1,1,3,3,4,2
- - -,Wnt,67006487,Aridane Hernández,D (C),Atlético Pamplona,ESP,186 cm,77 kg,33,£850K - £2.6M,"£13,750 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,6,7,8,8,7,6,16,7,9,14,9,7,13,11,13,15,15,13,14,12,14,11,13,7,16,14,9,14,11,10,14,16,13,12,14,15,2,1,2,4,3,1,2,3,3,2,2
- - -,Wnt,67200930,Gorka Guruzeta,"AM (RL), ST (C)",A. Bilbao,ESP,188 cm,78 kg,25,£110K - £325K,"£2,900 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,7,9,12,14,12,7,14,8,7,8,11,13,8,12,11,11,13,12,9,9,12,11,9,14,13,12,9,12,12,12,7,12,10,12,14,11,1,1,1,2,1,2,1,2,1,2,1
- - -,,67184883,Anuar,"DM, M (C)",Valladolid,ESP,172 cm,63 kg,27,£325K - £950K,"£7,000 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Media-friendly,6,8,10,6,11,6,7,10,6,11,12,6,13,11,14,14,15,12,12,13,15,13,11,13,13,15,10,14,13,12,14,8,12,13,14,11,2,1,1,2,4,2,3,1,2,2,2
- - -,,2000015032,Kaiky,D (C),Almería,BRA,181 cm,76 kg,18,£6.8M - £20M,"£10,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,4,6,9,9,13,7,13,7,7,14,13,9,14,13,13,13,11,11,13,12,13,9,8,13,13,13,14,13,12,12,11,14,13,12,13,13,1,2,2,3,3,1,2,1,2,1,2
- - -,,67176059,Iván Alejo,AM (RL),Cádiz,ESP,186 cm,79 kg,27,£500K - £1.5M,"£5,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,10,12,11,9,12,9,8,10,7,7,12,9,7,13,15,12,14,9,10,10,11,13,10,14,10,11,12,18,15,13,14,11,11,14,12,11,3,3,1,1,1,1,1,3,3,2,1
- - -,Wnt,79027848,Santiago Arzamendia,D/WB (L),Cádiz,PAR,173 cm,74 kg,24,£400K,"£2,600 p/w",Left,Very Strong,Reasonable,Fairly Ambitious,Media-friendly,11,13,11,8,11,13,11,14,10,9,11,6,10,12,13,11,14,12,12,11,10,10,9,13,11,13,12,11,13,13,12,10,13,12,13,11,3,1,2,3,2,2,3,2,1,3,3
- - -,,1509441,Dani Rodríguez,"DM, M (C), AM (RLC)",Mallorca,ESP,178 cm,69 kg,34,£190K - £600K,"£6,750 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,10,12,14,13,13,11,11,16,3,5,12,10,6,13,13,12,12,13,12,14,7,13,13,13,8,14,13,14,12,13,12,9,13,14,13,10,1,2,2,1,2,1,1,3,3,1,3
- - -,,67246344,Álex Centelles,D/WB (L),Almería,ESP,185 cm,78 kg,22,£1.4M - £4.3M,"£3,100 p/w",Left,Very Strong,Weak,Balanced,Level-headed,12,13,13,5,12,10,8,10,10,9,13,9,10,14,10,10,10,13,10,14,12,13,8,13,10,12,13,12,14,13,14,13,14,14,13,11,1,2,2,3,1,1,1,2,2,1,2
- - -,Lst,67246343,Cristian Rivero,GK,Valencia,ESP,188 cm,75 kg,24,£2.1M,"£5,500 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,5,1,3,2,5,6,1,2,1,3,11,2,2,4,11,13,13,11,9,15,13,3,10,2,15,11,10,10,10,12,11,10,9,11,10,8,13,13,13,5,12,11,12,8,15,5,8
- - -,Wnt,95036003,Chumi,D (C),Almería,ESP,186 cm,78 kg,23,£1.3M - £3.8M,"£4,700 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,5,7,7,6,12,6,13,7,7,13,12,5,13,12,14,13,13,13,12,14,14,7,9,5,14,12,12,11,12,11,12,14,15,13,13,13,2,2,1,3,1,2,2,2,3,1,1
- - -,,67142194,Abdón Prats,"AM (C), ST (C)",Mallorca,ESP,180 cm,76 kg,29,£425K - £1.2M,"£2,600 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,7,10,11,13,12,9,12,12,11,6,11,12,7,11,10,13,14,12,12,12,5,11,10,14,7,11,13,14,13,13,11,8,13,14,12,11,2,3,3,1,3,2,4,3,2,2,1
- - -,Wnt,67272744,Antonio Sánchez,"DM, M/AM (C)",Mallorca,ESP,179 cm,78 kg,24,£600K,"£2,600 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,6,8,10,9,10,11,9,12,6,11,12,9,11,10,12,12,12,13,11,12,13,7,11,12,12,13,10,15,13,13,11,9,16,13,15,13,1,1,3,2,1,2,2,2,4,3,3
- - -,,67279603,Carlos Domínguez,D (C),Vigo,ESP,187 cm,82 kg,21,£3.5M - £10.5M,"£2,400 p/w",Left Only,Very Strong,Weak,Fairly Determined,Media-friendly,10,7,4,8,11,6,13,9,9,13,10,8,14,10,16,13,14,12,14,11,16,5,1,11,14,11,8,12,12,10,10,12,15,12,16,12,3,3,2,2,3,3,1,2,2,1,2
- - -,,67150860,César De la Hoz,"D (C), DM, M (C)",Almería,ESP,179 cm,74 kg,30,£950K - £2.8M,"£3,100 p/w",Right,Reasonable,Very Strong,Fairly Professional,Reserved,7,6,9,8,11,8,12,10,4,12,11,7,13,11,14,13,13,15,15,15,14,9,14,10,15,15,11,14,12,10,10,10,12,13,14,12,2,1,3,3,2,1,2,4,2,1,1
- - -,,14131295,Braian Cufré,D (L),Mallorca,ARG,178 cm,79 kg,25,£850K - £2.6M,"£14,750 p/w",Left,Very Strong,Weak,Balanced,Level-headed,11,10,12,8,12,12,8,13,13,11,13,10,10,13,13,13,14,13,12,13,13,12,8,13,12,14,13,14,14,13,12,9,15,15,15,12,1,2,3,3,2,1,3,3,3,1,2
- - -,,67148381,Antonio Raíllo,"D (C), DM",Mallorca,ESP,186 cm,77 kg,30,£800K - £2.4M,"£5,250 p/w",Right,Weak,Very Strong,Balanced,Level-headed,5,6,7,7,9,9,14,7,9,13,11,7,13,10,14,14,14,12,15,15,13,7,13,8,13,15,9,15,10,10,11,13,12,12,14,14,1,3,1,1,3,1,1,2,1,2,2
- - -,Wnt,67195191,Juanjo Nieto,D/WB (R),Almería,ESP,175 cm,71 kg,27,£400K - £1.2M,"£3,600 p/w",Right Only,Weak,Very Strong,Fairly Ambitious,Media-friendly,9,14,13,10,12,10,8,9,12,11,13,8,11,13,7,14,13,8,12,12,7,12,11,15,13,13,10,12,15,14,10,9,12,12,15,11,1,4,1,1,1,2,2,1,2,4,1
- - -,,67066950,Fernando,GK,Almería,ESP,185 cm,85 kg,32,£850K - £2.6M,"£3,800 p/w",Right Only,Weak,Very Strong,Balanced,Media-friendly,6,1,1,2,10,7,7,2,1,1,8,3,3,9,11,11,14,10,14,12,5,4,6,10,12,7,8,9,12,14,11,12,11,12,11,12,14,14,12,8,15,11,13,7,14,8,15
- - -,,67284340,Manu Sánchez,D/WB (L),Atlético Pamplona,ESP,179 cm,70 kg,21,£3.4M - £10M,"£4,500 p/w",Left,Very Strong,Weak,Balanced,Level-headed,8,13,12,8,12,7,7,9,12,12,14,11,12,14,11,13,13,13,13,14,11,13,9,13,11,13,13,14,14,12,12,8,11,14,14,11,3,2,4,1,1,3,2,3,2,1,1
- - -,,67154285,David Gil,GK,Cádiz,ESP,186 cm,81 kg,28,£55K - £170K,"£3,400 p/w",Left,Very Strong,Weak,Driven,Media-friendly,3,2,1,3,6,5,3,2,3,3,14,3,3,11,6,11,12,13,11,11,18,2,9,3,12,12,8,17,10,13,11,11,14,11,13,12,10,11,10,5,12,13,13,10,15,11,11
- - -,,43080624,Rodrigo Ely,D (C),Almería,BRA,188 cm,83 kg,28,£2.2M - £6.8M,"£7,250 p/w",Right,Reasonable,Very Strong,Fairly Ambitious,Level-headed,4,5,6,6,12,8,13,7,10,14,13,6,14,12,12,14,13,14,14,13,14,4,11,8,15,14,11,11,11,12,14,13,7,12,11,13,2,2,3,3,3,2,3,3,3,1,3
- - -,Wnt,67175525,Iza,D/WB/AM (R),Cádiz,ESP,170 cm,68 kg,29,£650K - £1.9M,"£5,000 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Level-headed,12,12,11,9,11,11,10,14,11,12,11,12,13,13,12,11,14,12,12,12,12,11,12,11,11,14,12,16,15,11,11,8,12,13,14,10,3,2,2,3,3,1,2,3,2,3,2
- - -,,67072242,Juanpe,"D (C), DM",Girona,ESP,190 cm,80 kg,31,£850K - £2.5M,"£3,700 p/w",Right,Reasonable,Very Strong,Fairly Sporting,Level-headed,6,6,8,4,12,6,15,7,8,15,13,5,15,12,11,14,13,13,14,14,12,9,11,8,14,14,11,14,11,8,7,15,14,13,13,14,3,3,1,2,2,3,3,4,3,1,1
- - -,,67199158,Brais Méndez,"M (C), AM (RC)",Real San Sebastián,ESP,187 cm,76 kg,25,£12M - £37M,"£33,000 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,15,15,13,15,16,13,10,13,10,6,15,11,10,15,9,15,10,16,15,15,6,14,11,15,11,16,15,15,13,15,10,12,13,13,14,11,1,2,1,2,1,3,3,2,3,3,4
- - -,,67155014,Fali,"D (C), DM",Cádiz,ESP,186 cm,84 kg,28,£450K - £1.4M,"£6,250 p/w",Right,Weak,Very Strong,Driven,Level-headed,5,9,8,5,9,10,11,9,12,12,9,8,12,5,14,14,17,13,13,12,18,7,17,10,12,18,11,18,11,9,14,14,14,12,15,17,1,1,2,2,3,2,3,1,1,2,3
- - -,,67144038,Brian Oliván,D/WB (L),Espanyol,ESP,177 cm,73 kg,28,£500K - £1.5M,"£3,100 p/w",Left,Very Strong,Reasonable,Fairly Ambitious,Media-friendly,12,13,10,7,13,13,6,11,12,8,13,12,12,13,9,12,14,12,12,12,12,13,10,14,10,12,11,13,13,13,12,8,13,13,13,10,1,1,2,1,2,3,2,2,1,3,3
- - -,,67177699,Rubén Peña,D/WB/M/AM (R),Atlético Pamplona,ESP,170 cm,65 kg,30,£1.9M - £5.8M,"£11,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,8,14,14,9,12,8,8,10,13,12,13,10,14,12,10,13,12,12,13,14,5,10,7,14,13,12,13,13,13,13,13,8,12,13,13,10,3,2,1,1,1,1,3,1,3,1,1
- - -,Inj,67220442,Iván Martos,"D (LC), WB (L)",Almería,ESP,182 cm,68 kg,25,£250K - £750K,"£2,600 p/w",Left,Very Strong,Weak,Balanced,Media-friendly,9,12,9,8,12,6,11,11,11,13,12,8,12,11,12,13,13,12,13,13,7,5,4,14,13,12,10,12,13,11,10,11,14,13,13,10,1,4,1,2,1,3,2,1,3,2,2
- - -,,67246383,Aihen Muñoz,D/WB (L),Real San Sebastián,ESP,175 cm,72 kg,24,£1.5M - £4.5M,"£9,750 p/w",Left,Very Strong,Weak,Fairly Loyal,Level-headed,8,12,13,9,12,10,10,12,12,14,12,9,15,13,15,13,13,13,14,13,13,7,11,8,15,14,8,16,14,13,14,8,13,13,14,12,3,3,1,1,3,3,1,1,1,1,3
- - -,,67275941,Mario,D/WB (R),Vallecano,ESP,177 cm,70 kg,23,£160K - £475K,"£2,600 p/w",Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,7,10,7,7,12,2,12,10,7,14,12,6,16,9,15,12,11,8,11,12,15,11,13,10,13,11,6,11,16,12,11,11,14,15,9,8,4,2,2,1,2,4,1,3,2,1,2
- - -,,67294886,Gabri Veiga,M/AM (C),Vigo,ESP,184 cm,77 kg,20,£4.5M - £13.5M,"£2,900 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,11,11,13,11,12,11,9,9,4,11,14,8,11,13,15,12,9,10,12,12,12,10,3,13,11,12,12,15,13,13,12,9,11,11,13,9,1,1,2,2,1,2,3,1,1,3,3
- - -,,67267210,Jon Moncayola,"DM, M (C)",Atlético Pamplona,ESP,180 cm,73 kg,24,£5M - £15M,"£13,750 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,11,10,9,10,12,9,11,14,6,9,14,12,13,13,14,15,16,11,15,12,14,10,13,13,14,16,14,14,14,12,12,12,14,13,15,13,3,1,2,3,2,1,2,2,2,1,3
- - -,,67245229,Javi Hernández,"D (LC), WB (L)",Girona,ESP,181 cm,73 kg,24,£350K - £1M,"£3,400 p/w",Left,Very Strong,Reasonable,Driven,Media-friendly,14,13,10,11,11,15,11,12,12,12,9,8,11,11,12,12,11,11,11,11,19,8,7,13,12,11,10,12,14,11,12,12,13,14,13,10,2,1,1,1,4,2,2,3,2,3,1
- - -,Lst,67045510,Álvaro Giménez,"AM (C), ST (C)",Cádiz,ESP,182 cm,80 kg,31,£110K,"£1,300 p/w",Left,Very Strong,Fairly Strong,Fairly Professional,Level-headed,4,7,11,11,12,5,13,7,8,4,10,11,3,12,12,11,12,11,11,10,11,8,10,12,11,16,10,16,11,12,13,14,11,10,12,14,2,3,4,2,2,1,3,2,1,1,2
