Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,Yth,2000142152,Scott Godden,D (L),Leeds,WAL,"5'7""",58 kg,16,£12K - £40K,£150 p/w,Left,Very Strong,Weak,Fairly Determined,Level-headed,6,5,9,6,11,3,10,5,5,9,9,4,12,7,15,8,9,9,6,16,17,5,5,9,9,9,9,10,8,10,9,8,14,7,6,5,1,3,2,3,1,1,1,2,3,1,3
- - -,Set,54005896,Mateusz Klich,M/AM (C),Leeds,POL,"6'0""",84 kg,31,Not for Sale,"£35,000 p/w",Right,Reasonable,Very Strong,Fairly Determined,Outspoken,10,10,9,12,14,11,7,13,4,10,14,16,11,13,15,13,15,13,12,13,17,12,13,13,11,16,14,20,11,11,13,11,18,12,19,11,1,3,3,2,2,3,2,3,3,2,2
- - -,Wnt,29113879,Kalvin Phillips,"DM, M (C)",Leeds,ENG,"5'10""",72 kg,25,£28M - £83M,"£37,500 p/w",Right,Reasonable,Very Strong,Spirited,"Evasive, Reserved",13,12,12,10,13,13,12,11,5,13,16,10,13,13,16,15,15,14,15,14,15,10,10,12,14,15,15,18,12,12,14,10,18,13,18,14,1,3,3,3,3,2,1,2,2,2,3
- - -,,29233761,Nohan Kenneh,"D (C), DM, M (C)",Leeds,ENG,"6'3""",79 kg,18,£300K - £850K,"£4,000 p/w",Left,Very Strong,Fairly Strong,Spirited,Media-friendly,3,5,10,8,11,4,9,10,5,10,10,4,12,11,14,9,11,11,6,7,13,12,6,9,10,12,9,13,11,12,12,13,14,13,13,15,4,3,1,1,2,3,2,3,2,2,2
- - -,,29191413,Liam McCarron,AM (RL),Leeds,ENG,"5'9""",61 kg,20,£55K - £160K,"£5,000 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,9,9,13,8,11,9,6,8,3,6,10,8,8,12,11,8,10,9,8,8,11,11,6,10,7,11,9,12,13,10,10,8,13,13,13,12,2,2,1,1,3,2,3,1,3,1,3
- - -,Wnt,29217875,Charlie Cresswell,D (C),Leeds,ENG,"6'3""",85 kg,18,£8.4M - £25M,"£5,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,2,5,11,5,11,2,12,4,6,13,11,4,12,12,14,13,12,13,13,12,13,9,12,8,13,12,10,13,12,11,13,14,13,13,13,15,3,2,3,3,3,1,1,1,1,2,3
- - -,Yth,2000142153,Jay Buchan,M/AM (C),Leeds,ENG,"5'9""",61 kg,16,£20K - £60K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,1,1,7,6,13,4,5,6,1,3,6,1,7,12,15,5,7,3,5,13,9,12,2,7,5,12,5,12,13,10,13,6,14,10,7,4,1,1,2,1,3,1,3,3,4,2,1
- - -,,28027622,Adam Forshaw,"DM, M (C)",Leeds,ENG,"5'10""",71 kg,29,£6.2M - £18.5M,"£25,000 p/w",Right,Reasonable,Very Strong,Resolute,Level-headed,11,11,11,5,15,12,6,9,3,10,14,11,11,14,15,16,14,16,14,16,16,7,11,13,14,15,14,15,10,14,14,8,12,10,13,10,2,3,1,3,1,3,2,3,1,1,2
- - -,,2000052140,Max Dean,"AM (R), ST (C)",Leeds,ENG,"5'11""",71 kg,17,£950K - £2.8M,"£1,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,5,10,11,13,11,5,6,8,2,4,9,9,5,12,13,12,10,12,8,7,12,9,6,12,4,11,8,14,13,11,12,6,12,13,12,8,3,3,1,2,4,1,2,3,3,2,2
- - -,Yth,2000142158,Luca Thomas,"AM (RL), ST (C)",Leeds,ENG,"5'9""",63 kg,16,£95K - £275K,£150 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,7,9,15,9,11,7,9,7,3,7,9,4,6,11,6,6,7,10,8,5,4,11,11,13,7,8,6,5,13,11,15,9,12,10,4,5,1,4,1,1,3,2,1,2,3,3,2
- - -,,52014865,Stuart Dallas,"D (RL), M (RLC), AM (RL)",Leeds,NIR,"6'0""",81 kg,30,£12.5M - £37M,"£55,000 p/w",Right,Reasonable,Very Strong,Resolute,Reserved,12,13,12,12,12,10,9,14,5,12,13,10,12,11,10,13,13,13,13,12,17,12,12,13,12,17,11,19,12,11,13,11,19,13,18,8,3,2,3,3,3,1,2,1,1,2,3
- - -,Set,29237773,Leo Fuhr Hjelde,D (LC),Leeds,NOR,"6'2""",80 kg,17,£2.5M - £7.6M,"£1,000 p/w",Left,Very Strong,Weak,Balanced,Level-headed,3,6,9,6,11,4,12,6,9,12,12,2,13,11,10,11,12,12,11,8,13,8,7,10,13,13,11,12,12,10,11,15,13,13,14,14,1,2,4,3,2,1,3,3,4,2,2
- - -,,29233756,Owen Bray,D (RC),Leeds,IRL,"5'7""",65 kg,18,£12K - £35K,£500 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,1,2,3,1,7,1,9,4,6,10,7,1,10,6,15,7,6,7,5,14,9,5,5,6,11,6,5,7,8,13,7,6,9,10,9,5,3,3,1,2,3,1,3,1,2,2,1
- - -,,29233759,Alfie Hughes,AM (LC),Leeds,ENG,"5'10""",69 kg,18,£45K - £130K,£500 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,6,8,9,6,8,8,8,7,3,8,11,7,10,10,8,10,9,14,8,8,12,12,6,7,7,9,13,12,10,12,12,6,13,11,10,6,2,1,4,3,1,3,1,2,1,1,3
- - -,Inj,91147345,Robin Koch,"D (C), DM, M (C)",Leeds,GER,"6'3""",82 kg,24,£3.6M - £10.5M,"£40,000 p/w",Right,Reasonable,Very Strong,Fairly Professional,Reserved,2,5,7,5,11,3,15,8,10,14,13,6,14,11,7,14,12,13,12,13,13,5,9,8,14,16,11,13,11,10,12,17,13,14,13,14,1,1,1,2,2,2,2,2,2,2,3
- - -,Yth,2000052147,Joe Snowdon,"DM, M (C)",Leeds,ENG,"6'0""",72 kg,17,£10K - £30K,£150 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,2,3,4,5,14,5,6,6,3,8,11,5,5,11,5,5,7,5,5,14,11,6,2,7,5,13,11,8,8,8,7,13,12,6,7,5,3,2,2,2,4,1,2,1,2,2,2
- - -,Set,67011217,Diego Llorente,D (C),Leeds,ESP,"6'1""",75 kg,27,£9.6M - £29M,"£55,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,3,6,9,6,13,3,14,6,13,14,13,9,15,14,15,16,17,14,14,14,12,6,11,7,13,15,13,16,13,10,9,13,13,15,14,13,2,2,2,3,3,1,2,3,3,1,2
- - -,Wnt,28122040,Sam Greenwood,"AM (RLC), ST (C)",Leeds,ENG,"5'11""",73 kg,19,£1.5M - £4.6M,"£3,000 p/w",Either,Strong,Very Strong,Balanced,Level-headed,8,9,10,14,12,14,10,10,3,4,8,13,6,12,12,11,10,11,9,8,13,13,8,13,4,12,8,12,14,12,10,10,13,13,13,8,2,1,1,2,4,2,3,3,1,3,4
- - -,,28105799,Tyler Roberts,"AM (RLC), ST (C)",Leeds,WAL,"6'0""",70 kg,22,£3.1M - £9.4M,"£25,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,3,9,12,13,12,8,12,11,5,3,12,10,4,12,13,11,11,11,9,11,14,12,6,13,5,14,11,15,14,13,12,10,13,15,15,13,1,1,1,1,2,3,2,2,2,4,1
- - -,Wnt,28124578,Lewis Bate,"DM, M (C)",Leeds,ENG,"5'6""",64 kg,18,£4.7M - £14M,"£2,500 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,10,7,11,8,13,12,6,9,3,8,15,13,9,15,11,12,12,13,10,12,11,7,10,10,11,14,13,14,13,13,12,6,13,12,13,5,4,2,3,1,3,2,1,1,2,2,1
- - -,Yth,2000052136,Lui Bradbury,M/AM (C),Leeds,ENG,"6'0""",67 kg,16,£10K - £30K,£150 p/w,Right,Weak,Very Strong,Balanced,Level-headed,3,1,9,9,6,5,5,6,3,6,7,2,9,7,15,4,1,10,5,9,8,15,1,9,7,13,7,11,13,9,6,9,13,12,6,4,2,1,1,2,1,2,1,4,2,3,1
- - -,Yth,2000052142,Joe Littlewood,D (C),Leeds,ENG,"6'0""",71 kg,17,£9K - £26K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,6,5,5,7,3,9,7,2,9,9,2,12,7,11,8,8,8,10,6,12,5,11,4,10,8,5,9,10,10,9,10,13,9,9,6,3,2,2,2,1,3,3,2,3,1,1
- - -,Yth,2000142150,Connor Ferguson,D (L),Leeds,ENG,"5'11""",66 kg,16,£35K - £110K,£150 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,2,5,1,3,7,4,3,7,7,6,14,5,10,8,7,13,9,13,6,15,13,5,1,6,5,8,8,8,9,9,8,11,14,9,7,4,3,1,1,1,1,2,3,3,1,3,2
- - -,Inj,85010871,Nampalys Mendy,"DM, M (C)",Leicester,SEN,"5'6""",73 kg,29,£16M,"£50,000 p/w",Right,Weak,Very Strong,Balanced,Level-headed,8,11,12,8,14,7,8,7,6,13,14,11,15,13,13,15,14,15,13,15,13,8,7,8,14,16,12,16,13,14,14,5,15,12,17,12,3,3,1,4,2,3,1,2,1,4,1
- - -,Wnt,28127133,Chituru Odunze,GK,Leicester,USA,"6'7""",95 kg,18,£130K - £400K,£300 p/w,Left,Very Strong,Fairly Strong,Balanced,Level-headed,4,1,3,3,4,5,1,2,2,2,13,2,2,7,12,12,14,4,10,13,7,1,3,1,9,8,7,5,9,4,14,15,10,10,1,13,17,7,10,13,14,10,10,5,7,11,8
- - -,Yth,2000023528,Kian Pennant,"AM (RL), ST (C)",Leicester,ENG,"5'5""",59 kg,17,£120K - £350K,£150 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,3,5,8,11,13,5,9,8,6,6,8,5,4,9,5,6,4,7,4,8,5,9,11,13,2,4,1,8,15,11,5,4,7,13,8,5,3,2,3,3,1,3,2,1,1,3,3
- - -,Wnt,93034815,Daniel Amartey,"D (RC), DM, M (C)",Leicester,GHA,"6'1""",79 kg,26,£15M - £45M,"£55,000 p/w",Right,Reasonable,Very Strong,Spirited,"Evasive, Reserved",6,12,11,6,12,8,14,10,8,15,12,9,14,12,15,13,15,12,13,13,17,5,8,11,14,15,10,16,11,12,13,13,13,12,14,15,2,4,2,2,2,2,3,1,1,1,3
- - -,,28100205,Hamza Choudhury,"DM, M (C)",Leicester,ENG,"5'10""",64 kg,23,£10.5M - £32M,"£60,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,6,9,11,6,12,7,10,9,11,12,13,8,16,12,17,15,14,12,12,11,14,11,11,8,10,15,12,17,14,13,13,11,14,12,17,12,1,1,3,2,3,2,1,2,3,2,1
- - -,Yth,2000128615,Tom Wilson-Brown,D (LC),Leicester,ENG,"5'11""",65 kg,16,£16K - £50K,£150 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,2,1,1,1,6,1,10,4,3,9,5,1,13,3,9,7,7,2,3,13,3,5,9,2,10,4,1,5,11,9,5,7,13,8,3,5,1,2,1,2,3,2,2,1,2,3,3
- - -,Yth,2000116895,Abdullah Javaid,M/AM (R),Leicester,ENG,"6'2""",74 kg,16,£22K - £65K,£150 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,4,6,7,6,12,6,6,3,6,6,11,3,7,10,11,4,3,5,4,10,5,9,3,9,3,8,8,13,14,12,7,12,11,9,8,6,1,3,3,2,2,1,1,3,2,3,2
- - -,Yth,2000087605,Will Alves,M/AM (C),Leicester,ENG,"5'6""",57 kg,16,£4.8M - £14.5M,£150 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,7,3,13,7,11,5,8,10,7,7,10,1,10,14,5,10,9,9,8,9,5,15,5,7,5,8,13,10,14,13,6,1,12,12,10,6,3,3,1,3,1,3,2,2,2,4,3
- - -,,2000023537,Ben Nelson,D (C),Leicester,ENG,"6'2""",82 kg,17,£6.4M - £19M,"£1,500 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,6,6,6,8,10,7,13,5,6,12,8,8,10,8,5,9,11,13,6,10,8,5,6,9,12,10,8,12,12,12,11,14,17,11,10,16,1,1,1,2,2,2,3,1,3,3,1
- - -,Yth,2000110428,Henry Cartwright,"DM, M (C)",Leicester,ENG,"6'0""",68 kg,16,£65K - £190K,£150 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,5,6,6,13,6,6,10,1,5,8,3,10,10,15,4,7,5,8,13,6,5,6,8,6,8,8,12,12,9,13,11,11,10,7,4,2,2,1,3,2,1,2,2,1,2,2
- - -,Set,27013431,Jannik Vestergaard,D (C),Leicester,DEN,"6'6""",96 kg,28,£7.6M - £23M,"£75,000 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Reserved,5,6,12,7,9,12,17,11,14,15,14,7,15,13,10,13,15,15,14,13,14,6,14,5,13,16,13,14,7,7,13,19,13,7,12,18,1,1,2,3,1,2,1,1,2,2,3
- - -,Wnt,28111083,Khanya Leshabela,"M (C), AM (RC)",Leicester,RSA,"5'9""",72 kg,21,£100K - £300K,"£2,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,7,9,10,8,11,8,5,11,3,8,12,7,9,11,8,10,9,11,10,11,6,13,11,8,9,12,10,14,13,11,10,7,12,12,13,9,1,3,1,1,2,1,1,2,1,3,3
- - -,Wnt,28117365,Luke Thomas,D/WB (L),Leicester,ENG,"5'11""",74 kg,20,£24M - £73M,"£25,000 p/w",Left,Very Strong,Reasonable,Fairly Loyal,Level-headed,13,15,13,10,14,11,12,11,10,13,14,8,14,13,8,13,13,13,12,13,14,7,12,11,12,13,11,16,14,12,9,11,16,13,15,10,1,1,1,2,3,3,3,3,2,3,1
- - -,Inj,18074558,Timothy Castagne,D/WB/M (RL),Leicester,BEL,"6'1""",80 kg,25,£20M - £59M,"£70,000 p/w",Right,Reasonable,Very Strong,Resolute,Level-headed,8,13,13,10,13,6,9,8,8,11,13,5,12,14,12,12,11,12,12,13,15,11,9,14,12,15,11,16,15,14,14,12,14,15,15,11,1,2,2,1,3,2,2,3,2,2,2
- - -,,28127127,Oli Ewing,"DM, M/AM (C)",Leicester,WAL,"5'8""",66 kg,18,£95K - £275K,£500 p/w,Right,Fairly Strong,Very Strong,Balanced,Media-friendly,7,8,10,9,9,8,3,12,5,7,12,5,10,11,10,8,8,8,10,8,3,11,11,8,7,9,10,12,12,10,8,8,8,10,13,5,1,2,3,3,2,4,3,3,2,2,1
- - -,,28127130,Ethan Fitzhugh,"M (C), AM (RLC)",Leicester,IRL,"6'1""",74 kg,18,£18K - £55K,"£1,500 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,6,9,11,7,9,8,8,11,9,8,8,4,7,9,14,8,3,9,6,8,12,9,7,7,9,8,10,10,11,8,6,12,14,12,12,6,3,2,2,1,3,1,1,3,2,3,3
- - -,Wnt,28127131,Tawanda Maswanhise,AM (RL),Leicester,ENG,"5'11""",69 kg,18,£4.4M - £13M,"£3,000 p/w",Right,Fairly Strong,Very Strong,Determined,Level-headed,6,11,12,9,8,8,9,9,8,4,10,5,4,11,5,7,7,10,7,10,18,12,11,10,6,9,10,12,16,14,9,6,16,14,14,6,3,1,2,2,3,3,1,1,1,1,2
- - -,Yth,2000023533,Harvey Godsmark-Ford,D (RC),Leicester,ENG,"5'11""",73 kg,17,£70K - £210K,£150 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,3,5,3,2,10,1,11,4,8,9,10,2,11,7,15,8,12,7,10,7,12,5,2,7,8,14,8,13,12,14,9,10,12,13,8,12,4,3,3,1,3,2,3,3,3,1,2
- - -,,13158264,Patson Daka,ST (C),Leicester,ZAM,"6'0""",72 kg,22,£31M - £94M,"£80,000 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Level-headed,6,8,10,15,14,7,8,10,6,8,13,9,8,13,5,14,13,15,13,14,16,11,9,16,11,15,12,15,16,15,13,12,13,17,13,13,1,2,2,3,2,1,2,3,1,2,3
- - -,,13136621,Kelechi Iheanacho,"AM (C), ST (C)",Leicester,NGA,"6'1""",82 kg,24,£21M - £62M,"£90,000 p/w",Left Only,Very Strong,Weak,Balanced,Level-headed,6,7,13,17,15,4,13,14,5,5,14,14,7,15,11,14,11,16,12,14,14,12,6,16,6,14,12,15,15,15,13,13,14,14,15,14,4,1,3,1,2,1,1,3,4,2,3
- - -,Set,55062009,Ricardo Pereira,D/WB/AM (R),Leicester,POR,"5'9""",70 kg,27,£20M - £61M,"£120,000 p/w",Right,Reasonable,Very Strong,Resolute,Level-headed,9,14,15,11,12,8,6,12,7,12,12,12,16,14,11,14,13,13,12,13,15,13,7,14,14,15,13,16,15,14,13,9,10,15,13,10,1,2,1,2,4,3,2,3,3,1,3
- - -,,29141828,Ademola Lookman,"M/AM (RL), ST (C)",Leicester,NGA,"5'9""",71 kg,23,£3.7M - £11M,"£49,000 p/w",Right,Fairly Strong,Very Strong,Fairly Ambitious,Media-friendly,9,11,15,13,13,11,8,13,6,4,12,10,6,14,13,9,8,12,11,8,14,14,5,13,6,8,12,14,17,15,13,7,14,15,12,9,2,2,2,3,2,3,1,2,2,3,2
- - -,Inj,28100207,Harvey Barnes,"M (L), AM (RLC)",Leicester,ENG,"5'10""",66 kg,23,£30M - £91M,"£100,000 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Level-headed,9,13,16,13,15,11,8,14,8,6,12,8,7,15,9,12,11,12,9,13,15,15,7,14,6,12,14,13,15,15,13,10,13,16,14,13,2,1,3,1,3,1,3,2,3,2,2
- - -,Yth,2000103475,Chris Popov,M/AM (RL),Leicester,WAL,"6'2""",69 kg,16,£5.6M - £17M,£150 p/w,Left,Very Strong,Reasonable,Balanced,Level-headed,8,10,12,10,12,7,7,8,5,6,8,1,8,11,15,4,8,10,5,9,4,8,2,13,6,8,9,13,15,12,10,10,14,13,6,4,2,2,2,3,2,1,1,2,3,1,1
- - -,Wnt,28119771,Terell Pennant,"AM (RLC), ST (C)",Leicester,ENG,"5'7""",65 kg,18,£140K - £400K,"£1,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,10,11,10,6,9,12,10,10,7,5,9,2,7,11,7,6,6,9,10,6,9,15,9,7,5,5,9,6,14,11,6,5,9,13,11,5,1,2,3,1,1,1,2,1,3,3,3
- - -,Set,5723489,Eldin Jakupovi?,GK,Leicester,SUI,"6'3""",85 kg,36,£95K - £275K,"£25,000 p/w",Right,Weak,Very Strong,Balanced,"Outspoken, Media-friendly",5,3,3,3,9,8,9,3,3,3,12,3,1,7,15,12,8,7,10,10,14,2,11,2,13,13,9,11,9,15,10,17,12,10,11,10,14,13,15,14,13,14,16,13,17,11,15
- - -,,18091791,Wilfred Ndidi,"DM, M (C)",Leicester,NGA,"6'0""",74 kg,24,£31M - £92M,"£80,000 p/w",Right,Weak,Very Strong,Fairly Ambitious,Level-headed,10,10,12,7,13,10,14,12,10,13,13,7,19,13,14,18,13,12,13,13,14,11,10,11,15,15,13,17,13,12,11,15,17,12,18,14,3,2,4,1,3,3,1,2,2,2,1
- - -,Wnt,67172040,Ayoze Pérez,"M (R), AM (RC), ST (C)",Leicester,ESP,"5'10""",72 kg,27,£8.4M - £25M,"£80,000 p/w",Right,Fairly Strong,Very Strong,Fairly Ambitious,Level-headed,7,12,15,14,15,9,11,9,4,5,13,11,10,14,6,14,10,12,12,13,13,15,10,15,8,14,13,16,12,14,13,8,15,13,14,9,2,1,1,3,3,2,2,1,3,2,3
- - -,Wnt,70093800,Ça?lar Söyüncü,D (C),Leicester,TUR,"6'1""",82 kg,25,£19M - £58M,"£45,000 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Media-friendly,4,7,12,7,12,5,14,8,8,15,12,8,16,12,14,15,17,13,13,11,16,9,12,7,14,13,11,15,14,12,15,16,13,14,13,16,1,3,1,1,2,2,1,2,2,1,3
- - -,Yth,2000102837,Jahmari Lindsay,"D (LC), WB (L)",Leicester,ENG,"5'10""",67 kg,16,£45K - £140K,£150 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,4,6,2,3,5,1,11,4,6,6,9,5,7,9,15,5,12,6,5,13,5,5,12,5,8,8,8,8,9,9,6,10,13,9,12,7,3,2,2,1,1,2,2,2,2,2,1
- - -,,2000016813,Kelechi Chibueze,GK,Leicester,ENG,"6'1""",78 kg,17,£120K - £350K,£500 p/w,Right,Fairly Strong,Very Strong,Balanced,Level-headed,3,1,2,3,5,8,1,2,2,2,6,3,2,6,15,12,8,6,8,9,3,1,7,3,8,8,7,5,12,8,8,10,8,11,1,10,11,10,15,15,8,12,14,10,8,15,13
- - -,Inj,48042518,Thanawat Suengchitthawon,M/AM (C),Leicester,THA,"5'7""",68 kg,21,£140K - £425K,"£1,500 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,11,10,12,8,12,12,8,10,12,8,12,12,5,13,14,10,13,12,12,10,10,14,13,12,8,12,13,12,10,11,11,10,11,11,12,8,1,3,1,3,1,1,3,1,3,3,1
- - -,,29193664,Lewis Brunt,"D (C), DM, M (C)",Leicester,ENG,"6'2""",71 kg,20,£50K - £150K,"£2,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,7,8,9,5,10,6,10,9,3,7,12,8,11,10,11,11,12,12,9,9,11,8,7,13,9,12,10,13,11,10,12,11,13,11,12,11,1,2,3,1,2,1,1,3,3,1,2
- - -,,5131224,Ryan Bertrand,D/WB (L),Leicester,ENG,"5'10""",76 kg,31,£2.1M - £6.2M,"£80,000 p/w",Left,Very Strong,Reasonable,Professional,"Unflappable, Media-friendly",13,13,13,10,11,13,12,4,8,14,12,10,14,14,11,13,14,13,13,15,16,10,10,10,12,12,11,15,12,13,11,8,16,12,16,12,1,2,3,2,1,2,4,1,1,1,1
- - -,,5114022,Kasper Schmeichel,GK,Leicester,DEN,"6'2""",84 kg,34,Not for Sale,"£130,000 p/w",Either,Strong,Very Strong,Perfectionist,Outspoken,4,3,2,3,8,6,13,3,1,2,8,3,3,10,17,14,16,12,12,14,16,2,16,2,13,15,13,15,12,14,8,12,15,11,12,10,12,14,14,16,15,14,16,16,16,16,16
- - -,,28127125,Will Russ,ST (C),Leicester,WAL,"6'2""",78 kg,18,£80K - £240K,"£1,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,7,5,6,10,14,8,9,8,2,9,6,8,8,9,10,10,9,8,8,8,12,12,5,7,6,8,7,10,14,8,10,13,11,12,9,8,3,1,3,2,3,2,3,3,2,2,4
- - -,Wnt,28122910,Shane Flynn,D/WB/M/AM (L),Leicester,IRL,"5'11""",73 kg,19,£375K - £1.1M,"£1,500 p/w",Left Only,Very Strong,Weak,Balanced,Media-friendly,7,11,10,8,8,7,8,7,8,10,9,13,11,10,7,10,8,8,10,10,3,7,6,6,11,11,8,13,13,10,8,13,13,13,15,8,3,2,2,1,1,3,3,3,1,1,1
- - -,Inj,5005078,Jonny Evans,D (C),Leicester,NIR,"6'2""",77 kg,33,Not for Sale,"£100,000 p/w",Either,Strong,Very Strong,Model Citizen,Level-headed,4,5,10,6,12,4,15,3,9,16,12,5,16,13,12,17,14,16,15,13,15,3,15,6,15,14,13,14,12,11,15,15,11,10,13,15,1,4,3,2,1,1,2,2,3,3,1
- - -,Inj,49037900,Wesley Fofana,D (C),Leicester,FRA,"6'3""",76 kg,20,£56M - £169M,"£100,000 p/w",Right,Weak,Very Strong,Fairly Ambitious,Level-headed,11,10,12,8,12,6,15,12,11,14,12,10,15,13,11,13,13,13,13,12,14,10,10,12,15,12,12,13,15,13,10,16,14,16,14,15,2,2,1,1,2,1,2,3,3,1,1
- - -,Loa,29226265,Brad Young,GK,Leicester,ENG,"6'3""",85 kg,19,£200K - £600K,"£1,500 p/w",Right Only,Weak,Very Strong,Fairly Ambitious,Level-headed,5,3,2,3,5,6,2,3,3,2,10,1,1,5,9,10,10,10,10,8,14,2,7,1,9,9,6,9,7,11,10,14,10,8,9,10,14,13,11,5,11,12,13,7,12,9,10
- - -,Wnt,28127132,Wanya Marçal-Madivádua,"M (C), AM (LC)",Leicester,POR,"5'11""",73 kg,18,£475K - £1.4M,£800 p/w,Right,Fairly Strong,Very Strong,Balanced,Media-friendly,10,11,13,9,12,10,9,8,4,11,12,7,7,12,7,12,9,11,8,8,12,15,9,9,6,15,14,10,12,6,12,11,14,14,7,10,3,2,3,2,1,2,1,1,1,3,3
- - -,,29193537,Callum Hulme,"WB (R), DM, M (RC)",Leicester,ENG,"5'7""",55 kg,20,£45K - £140K,"£1,000 p/w",Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,13,8,12,12,13,14,6,14,3,6,13,11,5,12,16,9,8,11,9,8,15,12,13,10,2,10,12,10,12,15,13,5,11,11,8,9,2,1,2,2,2,2,3,2,3,3,1
- - -,Yth,2000034782,Arlo Doherty,GK,Leicester,IRL,"6'1""",73 kg,17,£40K - £120K,£150 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,2,1,3,3,1,5,1,3,1,2,5,3,2,3,5,7,10,6,10,13,8,3,4,2,3,5,5,5,12,14,6,8,7,12,2,4,9,8,7,5,7,9,8,12,13,10,5
- - -,,90008752,Jamie Vardy,ST (C),Leicester,ENG,"5'10""",72 kg,34,Not for Sale,"£160,000 p/w",Right,Reasonable,Very Strong,Perfectionist,Evasive,7,12,12,17,14,7,12,12,5,3,13,17,12,15,17,15,17,15,16,13,17,12,13,17,5,17,14,16,17,12,12,11,16,16,17,13,3,3,3,2,3,2,2,2,4,1,1
- - -,Set,2000033203,Zach Booth,"DM, M (C)",Leicester,USA,"6'0""",72 kg,17,£65K - £200K,£800 p/w,Right,Fairly Strong,Very Strong,Balanced,Media-friendly,3,6,5,5,14,1,6,8,1,8,14,2,8,12,14,8,7,6,6,14,13,5,8,8,4,13,6,8,8,6,13,11,7,8,6,4,2,1,2,1,2,1,3,3,1,3,3
- - -,,29235898,Ronny Nelson,D (LC),Leicester,ENG,"6'5""",84 kg,17,£45K - £140K,"£1,000 p/w",Left Only,Very Strong,Weak,Balanced,Media-friendly,2,1,6,1,8,1,13,2,5,9,7,1,9,5,13,8,8,8,7,13,8,5,10,5,9,6,5,6,8,7,7,16,13,8,7,14,2,3,2,2,1,2,1,1,3,2,3
- - -,,29058892,Danny Ward,GK,Leicester,WAL,"6'4""",88 kg,28,£1.6M - £4.9M,"£35,000 p/w",Right,Weak,Very Strong,Spirited,Unflappable,6,1,3,1,10,8,1,2,3,3,11,5,2,10,12,13,13,13,13,12,14,1,7,1,12,12,11,11,12,12,12,12,13,11,13,13,13,14,13,6,14,13,11,9,13,13,13
- - -,,28116315,Bayli Spencer-Adams,D (C),Leicester,GUY,"6'3""",85 kg,20,£30K - £90K,"£2,000 p/w",Right,Weak,Very Strong,Balanced,Level-headed,6,6,7,6,7,2,15,7,3,11,9,7,11,9,10,10,9,9,11,9,7,5,3,5,11,13,8,12,12,10,9,15,15,13,13,14,2,3,3,2,1,4,1,1,2,3,2
- - -,,48044576,Boubakary Soumaré,"DM, M (C)",Leicester,FRA,"6'2""",82 kg,22,£16.5M - £49M,"£80,000 p/w",Right,Weak,Very Strong,Fairly Ambitious,Level-headed,10,13,14,10,14,8,10,10,8,13,15,8,14,14,8,14,14,14,13,14,12,14,13,14,13,15,14,12,11,13,15,14,15,12,15,16,3,2,3,1,2,2,3,2,3,2,2
