Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,Yth,2000123638,Jamie Donley,ST (C),Tottenham,NIR,180 cm,71 kg,17,£10M - £31M,£180 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,7,4,13,12,14,8,14,11,4,7,12,2,3,12,12,11,5,7,6,14,6,15,3,14,9,8,13,9,13,13,9,11,9,11,9,7,3,2,2,3,2,1,3,1,1,2,1
- - -,,52091967,Ben Wilson,"AM (RL), ST (C)",Brighton,NIR,178 cm,72 kg,20,£55K - £160K,"£4,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,10,13,8,8,7,9,9,7,5,9,7,6,10,7,10,10,5,12,5,13,14,6,10,11,10,10,12,11,14,6,9,7,12,13,10,9,1,3,2,3,1,1,1,4,3,3,2
- - -,,28127220,Bjorn Hardley,D (LC),Man UFC,NED,189 cm,74 kg,19,£150K - £450K,"£1,200 p/w",Left,Very Strong,Weak,Fairly Determined,Media-friendly,2,5,5,3,12,2,10,1,4,12,11,5,10,12,12,12,10,11,9,8,15,4,6,5,12,8,5,8,15,11,7,13,14,13,10,8,3,3,3,2,3,2,1,3,1,1,2
- - -,Wnt,2000048052,Fionn Mooney,"M (C), AM (LC)",Crystal Palace,ENG,174 cm,65 kg,18,£50K - £150K,£900 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,10,9,9,8,10,9,7,8,4,7,10,10,7,10,8,7,9,8,9,8,13,13,10,8,6,12,8,10,14,10,9,8,11,12,10,8,3,2,2,3,1,3,2,1,2,1,2
- - -,,2000108690,Brodi Hughes,"D (RC), WB (R)",Chelsea,ENG,188 cm,74 kg,17,£190K - £600K,"£5,000 p/w",Right,Reasonable,Very Strong,Fairly Loyal,Level-headed,6,7,7,5,7,4,8,2,8,8,7,9,8,8,8,7,10,8,9,8,7,8,8,7,9,10,7,13,15,8,8,9,15,14,12,8,1,2,2,2,1,3,3,1,1,3,2
- - -,Loa,29191218,Ben Winterbottom,GK,Brentford,ENG,188 cm,66 kg,20,£20K - £60K,"£1,500 p/w",Left,Very Strong,Weak,Balanced,Media-friendly,2,2,2,3,9,1,7,6,11,7,8,1,3,8,10,9,8,9,10,11,10,5,6,8,10,16,7,16,12,12,11,14,11,13,13,7,14,7,8,5,10,9,11,9,10,9,10
- - -,,2000048961,Joe Wormleighton,D/WB/M (R),Leicester,ENG,178 cm,71 kg,18,£1.7M - £5M,"£1,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,6,11,6,5,9,4,6,7,7,7,10,3,9,10,8,11,8,9,9,10,13,5,1,9,8,11,9,14,10,10,8,5,16,11,13,9,3,4,2,3,3,3,1,4,2,2,1
- - -,Loa,29194191,James Hillson,GK,Arsenal,ENG,181 cm,75 kg,21,£35K - £110K,"£1,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,2,2,2,2,7,1,3,1,3,3,9,3,1,6,11,8,13,8,9,8,11,1,6,3,10,11,5,9,12,13,6,9,12,8,8,8,10,11,10,8,12,9,12,7,15,5,9
- - -,,2000052143,Kris Moore,D (C),Leeds,ENG,178 cm,74 kg,18,£230K - £700K,£750 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,3,6,7,4,9,4,10,4,4,11,9,4,11,10,11,9,13,9,10,7,10,5,6,6,11,10,9,11,11,12,13,11,13,11,12,13,3,4,3,3,3,2,2,1,2,2,3
- - -,Wnt,2000015309,Mikki van Sas,GK,Man City,NED,184 cm,78 kg,18,£375K - £1.1M,"£6,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,6,2,10,2,11,8,2,3,2,2,12,3,1,12,10,11,12,13,8,8,7,1,4,1,12,9,8,8,9,10,9,11,7,7,4,8,7,12,13,5,12,15,15,11,13,11,12
- - -,,29210285,George Wickens,GK,Fulham,ENG,195 cm,87 kg,20,£700K - £2.1M,"£2,500 p/w",Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,6,3,3,3,10,7,8,3,3,1,10,5,3,10,13,8,12,12,7,7,17,12,6,8,8,10,10,12,10,12,12,15,12,10,10,11,15,11,10,15,13,15,11,11,12,18,8
- - -,,2000054215,Roshaun Mathurin,"M (R), AM (L)",Tottenham,ENG,180 cm,69 kg,18,£130K - £375K,"£1,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,7,9,13,8,12,9,5,14,9,6,9,9,6,13,15,13,4,10,8,8,7,14,4,10,10,8,9,8,12,13,11,11,9,12,7,7,3,3,1,1,1,2,1,1,4,1,3
- - -,,2000059169,Tyrell Ashcroft,"D (RC), WB (R)",Tottenham,ENG,180 cm,72 kg,18,£210K - £600K,£600 p/w,Right,Reasonable,Very Strong,Fairly Sporting,Media-friendly,5,7,7,6,11,1,9,7,10,10,11,5,10,9,9,10,12,9,9,8,14,5,7,9,9,13,5,11,14,12,10,11,15,12,14,9,2,2,3,1,3,1,1,2,3,3,1
- - -,,28127160,James Norris,"D/WB (L), M (LC), AM (L)",Liverpool,ENG,168 cm,65 kg,19,£65K - £190K,"£2,500 p/w",Left Only,Very Strong,Very Weak,Balanced,Media-friendly,9,12,9,6,11,9,8,8,9,8,9,11,9,10,11,7,9,11,10,8,13,7,10,8,9,12,7,11,14,12,6,5,5,13,11,6,2,3,2,3,3,1,2,1,3,1,3
- - -,,28129860,Yago Santiago,M (C),Tottenham,ESP,185 cm,78 kg,19,£230K - £700K,"£1,000 p/w",Right Only,Weak,Very Strong,Balanced,Media-friendly,9,7,11,11,8,9,9,14,7,11,15,6,11,12,15,8,9,7,8,15,2,13,13,10,11,14,10,10,12,10,15,12,15,10,10,9,3,2,1,3,3,2,1,3,1,3,4
- - -,Loa,43619409,Kristian Šekularac,"M (C), AM (RLC)",Fulham,SUI,185 cm,74 kg,18,£325K - £1M,"£1,800 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,7,9,10,7,14,7,5,9,2,7,10,6,8,11,11,4,8,9,8,13,11,10,11,13,7,8,13,9,8,14,8,9,9,13,7,5,2,2,2,4,3,2,1,2,2,1,1
- - -,Loa,28127073,Arjan Raikhy,M (C),Aston Villa,ENG,183 cm,73 kg,19,£45K - £130K,"£1,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,5,7,9,10,12,6,8,9,5,7,14,10,10,13,8,11,10,13,8,11,13,11,7,8,7,12,13,9,10,9,10,9,11,11,9,9,3,2,2,1,4,2,1,2,1,2,3
- - -,,28127163,Thomas Hill,"M (RLC), AM (RL)",Liverpool,ENG,176 cm,70 kg,19,£24K - £75K,"£2,500 p/w",Right,Weak,Very Strong,Fairly Determined,Media-friendly,6,9,8,10,11,7,4,8,7,5,9,5,8,9,15,8,8,11,6,11,15,14,12,11,6,13,9,10,11,8,10,7,13,12,13,9,3,2,1,2,3,3,3,3,2,1,1
- - -,,2000096840,Jadel Katongo,D (C),Man City,ENG,186 cm,79 kg,17,£325K - £950K,"£3,000 p/w",Right,Weak,Very Strong,Balanced,Level-headed,6,9,1,3,7,2,10,4,7,9,12,5,13,9,11,10,10,13,9,12,13,5,12,9,11,9,5,10,10,11,10,12,15,11,6,13,2,1,1,3,1,2,2,2,4,4,3
- - -,,2000101281,Tomas Galvez,D/WB (L),Man City,FIN,167 cm,55 kg,17,£275K - £800K,"£5,000 p/w",Left Only,Very Strong,Weak,Fairly Determined,Media-friendly,7,9,8,7,10,2,10,3,6,11,11,4,12,13,7,7,10,10,9,16,17,7,10,8,8,15,7,15,9,14,10,5,10,12,11,3,1,1,2,1,3,1,3,1,1,2,2
- - -,,2000101285,Nico O'Reilly,"AM (C), ST (C)",Man City,ENG,189 cm,77 kg,17,£375K - £1.1M,"£3,000 p/w",Left,Very Strong,Weak,Fairly Determined,Media-friendly,8,8,11,11,12,8,10,8,3,5,9,4,7,13,10,7,6,7,5,11,15,13,6,12,10,13,13,10,13,12,6,12,12,12,8,8,4,3,3,1,2,1,2,3,1,4,2
- - -,,2000103475,Chris Popov,"AM (RLC), ST (C)",Leicester,WAL,184 cm,72 kg,17,£3.4M - £10M,"£1,500 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,7,6,11,10,9,12,10,9,5,3,9,3,2,10,11,5,4,9,8,7,14,8,4,10,6,7,8,14,14,8,9,6,12,13,12,7,2,1,2,1,2,3,3,1,2,2,3
- - -,,2000105656,Dom Ballard,ST (C),Southampton,ENG,177 cm,65 kg,17,£1M - £3M,£500 p/w,Right,Reasonable,Very Strong,Fairly Determined,Level-headed,9,9,11,11,14,9,11,9,3,7,8,1,8,10,15,11,16,10,13,12,17,14,1,11,9,13,7,14,9,13,9,8,14,14,9,6,1,1,2,1,3,3,2,1,3,2,3
- - -,,2000134435,Bradley Ibrahim,"DM, M (C)",Arsenal,ENG,178 cm,71 kg,17,£220K - £650K,£750 p/w,Right,Weak,Very Strong,Balanced,Level-headed,9,5,6,9,9,10,10,10,4,9,8,7,7,11,13,13,9,11,8,15,14,5,10,8,7,11,9,14,16,8,12,12,13,13,10,11,2,3,4,2,1,2,1,2,2,1,3
- - -,Yth,2000134440,Tino Quamina,D (LC),Arsenal,ENG,178 cm,64 kg,17,£85K - £250K,£180 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,6,5,6,1,10,1,15,4,8,13,9,1,13,8,14,6,10,9,6,15,13,5,5,5,7,9,5,9,11,14,7,6,12,15,9,7,3,2,3,1,1,3,3,3,1,3,2
- - -,Yth,2000134444,Elian Quesada-Thorn,D/WB/M/AM (L),Arsenal,CRC,177 cm,68 kg,17,£350K - £1.1M,£180 p/w,Left,Very Strong,Reasonable,Driven,"Outspoken, Media-friendly",7,10,10,9,9,8,7,5,7,7,12,5,10,11,11,9,9,9,10,11,18,9,3,13,10,9,10,10,8,10,9,9,12,10,15,7,3,1,1,2,3,3,1,1,1,3,1
- - -,Wnt,29232950,Amari Miller,"AM (RL), ST (C)",Leeds,ENG,175 cm,72 kg,19,£55K - £160K,"£1,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,8,9,10,11,10,8,9,10,7,5,9,10,6,11,8,10,10,9,9,10,12,11,6,9,10,11,10,11,11,10,10,8,11,11,11,10,3,3,3,1,2,1,1,2,3,3,1
- - -,Wnt,28124575,Dion Rankine,"D (R), WB (RL), M/AM (R)",Chelsea,ENG,170 cm,63 kg,19,£65K - £190K,"£3,500 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,5,7,10,6,6,8,5,7,6,5,6,1,6,6,10,8,8,7,10,7,14,10,11,6,5,7,10,9,17,11,5,5,15,16,8,5,4,2,4,3,1,1,3,3,3,1,2
- - -,,2000140946,Kaden Rodney,"D (R), DM, M (C)",Crystal Palace,ENG,187 cm,67 kg,17,£1.7M - £5M,£900 p/w,Right,Fairly Strong,Very Strong,Balanced,Media-friendly,6,11,12,4,5,7,7,7,4,7,12,2,11,10,15,6,8,5,6,10,7,5,2,6,11,12,10,8,16,8,13,7,14,16,12,4,2,2,2,1,2,3,3,3,3,2,3
- - -,,28124572,Josh Brooking,"D (RC), WB (R)",Chelsea,ENG,185 cm,76 kg,19,£85K - £250K,"£3,500 p/w",Right,Reasonable,Very Strong,Fairly Ambitious,Media-friendly,9,10,7,4,9,8,8,3,10,8,7,1,12,8,15,8,10,8,8,9,12,5,10,7,8,10,6,12,15,10,8,7,12,14,9,8,2,3,2,2,1,3,1,2,3,2,1
- - -,Yth,2000164850,Ben Doak,"M (R), AM (RL)",Liverpool,SCO,177 cm,73 kg,16,£6.4M - £19M,£180 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,9,12,13,6,10,7,7,4,6,7,14,6,8,12,12,7,8,7,9,9,13,11,9,8,7,8,9,9,14,14,6,4,9,14,4,6,4,3,1,3,1,3,3,2,2,1,2
- - -,Yth,2000184617,Ted Curd,GK,Chelsea,ENG,184 cm,72 kg,16,£2.5M - £7.4M,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,3,3,1,8,7,1,2,3,3,11,2,3,4,10,9,13,9,10,12,3,2,7,1,10,10,9,8,8,10,10,8,9,7,3,7,10,12,14,2,12,12,10,5,11,10,10
- - -,Yth,2000198043,Tyler Dibling,"AM (RLC), ST (C)",Southampton,ENG,179 cm,65 kg,16,£4M - £12M,£180 p/w,Left,Very Strong,Fairly Strong,Fairly Determined,Media-friendly,6,6,11,15,10,7,8,12,3,4,9,3,3,10,8,9,4,7,8,7,15,10,4,10,7,8,8,9,14,13,14,8,7,13,4,4,2,1,2,3,3,3,3,1,2,3,2
- - -,Loa,2000211225,Dominic Sadi,M/AM (C),Bournemouth,ENG,178 cm,64 kg,18,£375K - £1.1M,£500 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,7,7,9,9,14,7,7,6,1,5,11,3,6,13,15,9,8,7,5,7,5,12,5,9,9,8,12,12,14,13,8,9,14,13,7,5,2,3,1,1,3,2,3,2,3,2,1
- - -,Inj,29192990,Aaron Pressley,ST (C),Brentford,SCO,189 cm,77 kg,20,£75K - £220K,"£5,000 p/w",Right,Reasonable,Very Strong,Fairly Professional,Level-headed,7,11,10,11,13,8,10,10,4,5,9,13,6,13,11,12,14,13,12,11,12,9,8,14,6,15,9,14,10,9,12,14,13,11,12,10,3,3,1,3,1,3,2,2,3,3,1
- - -,Loa,2000048057,Jack Wells-Morrison,"DM, M (C)",Crystal Palace,ENG,180 cm,67 kg,18,£210K - £650K,£900 p/w,Right,Weak,Very Strong,Fairly Determined,Level-headed,12,9,10,8,11,11,10,7,6,8,12,10,8,10,9,10,8,9,10,10,15,9,12,8,8,11,9,10,12,10,10,10,15,13,12,9,1,3,3,3,2,2,3,2,1,4,1
- - -,,2000017293,Alfie Gilchrist,D (C),Chelsea,ENG,183 cm,72 kg,18,£110K - £325K,"£3,500 p/w",Right,Reasonable,Very Strong,Driven,Media-friendly,9,7,4,8,8,7,12,5,5,10,7,5,11,7,13,10,13,8,11,8,19,5,14,6,10,9,11,10,14,8,10,10,7,13,7,10,4,2,2,3,3,3,1,2,3,2,4
- - -,,2000025509,Dexter Lembikisa,WB (RL),Wolves,JAM,172 cm,66 kg,18,£85K - £250K,£500 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,5,7,6,4,11,1,7,7,5,7,12,5,9,7,13,9,7,13,10,9,13,6,1,7,11,8,9,15,16,12,8,6,11,16,8,7,2,1,2,1,1,2,1,2,2,2,3
- - -,,2000006158,Willy Kambwala,D (C),Man UFC,FRA,192 cm,76 kg,17,£170K - £500K,"£1,500 p/w",Right,Weak,Very Strong,Balanced,Level-headed,1,4,5,4,10,2,8,2,4,10,9,3,9,10,13,10,12,9,8,8,10,8,6,4,10,10,6,10,12,8,11,14,14,14,9,11,2,1,1,1,3,3,2,3,1,2,2
- - -,,2000027902,Josh Adam,"M (C), AM (RLC)",Man City,SCO,178 cm,68 kg,18,£250K - £800K,"£3,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,7,9,14,13,13,5,6,8,6,4,13,2,9,14,11,7,8,7,8,12,8,15,4,10,8,13,13,9,9,15,8,7,13,12,4,4,1,2,4,2,2,1,3,2,1,3,2
- - -,,2000026491,Aaron Korpal,AM (RL),Nottm Forest,ENG,180 cm,73 kg,18,£20K - £60K,£500 p/w,Right,Fairly Strong,Very Strong,Balanced,Media-friendly,9,11,10,8,9,6,8,6,6,7,10,9,7,8,7,9,9,10,10,9,8,10,7,10,11,11,12,11,10,10,10,10,11,11,10,8,2,3,3,3,2,1,1,3,2,2,1
- - -,,2000008140,Michael Forbes,D (C),West Ham,NIR,188 cm,90 kg,18,£90K - £275K,£500 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,2,4,1,4,5,1,12,6,4,13,7,3,13,6,12,5,12,9,11,13,9,5,11,5,11,4,4,7,12,7,7,11,11,7,11,8,3,1,2,1,2,1,2,3,1,3,2
- - -,,28116389,Kyle John,D/WB/M (R),Everton,ENG,176 cm,68 kg,21,£70K - £210K,"£1,000 p/w",Right,Reasonable,Very Strong,Driven,Media-friendly,4,7,7,4,12,4,6,6,6,8,7,5,13,8,7,7,8,8,9,13,19,5,7,7,6,7,8,8,14,7,9,3,15,12,11,7,3,2,1,1,2,1,1,4,3,2,1
- - -,,28120041,Rowan McDonald,"D (C), DM",Man City,ENG,178 cm,71 kg,20,£30K - £95K,"£3,000 p/w",Right Only,Weak,Very Strong,Balanced,Media-friendly,13,10,7,8,8,8,9,11,5,10,8,9,11,7,13,10,9,9,13,9,7,5,12,10,9,11,8,13,13,7,10,12,15,14,9,9,4,2,1,1,2,4,1,2,3,3,3
- - -,,28121310,Roco Rees,GK,Brentford,ENG,191 cm,85 kg,20,£35K - £110K,"£1,500 p/w",Left Only,Very Strong,Weak,Balanced,Media-friendly,3,3,1,3,8,1,7,3,1,2,8,1,1,10,9,10,10,9,10,7,11,5,6,6,11,11,9,12,9,11,11,16,10,9,11,10,10,9,9,7,11,9,11,8,13,11,11
- - -,,28121371,Pierre-Emmanuel Ekwah Elimby,"D (C), DM",West Ham,FRA,186 cm,83 kg,20,£110K - £325K,"£2,000 p/w",Left,Very Strong,Reasonable,Fairly Determined,Level-headed,10,8,7,7,8,14,9,7,3,9,7,8,10,8,15,8,10,11,12,10,15,5,9,5,8,10,7,8,15,6,13,12,11,14,7,12,3,2,3,3,3,1,1,1,2,3,2
- - -,Wnt,2000010840,Toby Collyer,"DM, M (C)",Man UFC,ENG,180 cm,72 kg,18,£120K - £375K,"£2,000 p/w",Right,Weak,Very Strong,Balanced,Level-headed,2,2,3,8,12,4,8,9,1,11,14,5,10,11,7,8,8,8,4,14,12,5,2,8,7,8,11,13,12,12,8,9,12,10,8,7,1,2,2,3,3,3,1,3,1,3,1
- - -,Yth,2000010559,Callum Marshall,ST (C),West Ham,NIR,180 cm,70 kg,17,£375K - £1.1M,£180 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,5,8,9,14,14,7,14,8,2,3,4,8,1,12,14,11,7,14,6,8,8,11,10,9,7,7,5,8,13,9,8,10,5,9,7,5,1,3,3,2,1,3,3,2,1,3,3
- - -,,28121440,Remi Savage,D (LC),Newcastle,ENG,181 cm,75 kg,20,£20K - £60K,"£1,500 p/w",Left Only,Very Strong,Weak,Balanced,Media-friendly,5,6,4,4,7,3,13,2,7,12,6,5,12,9,7,8,10,8,7,12,4,5,7,9,12,10,10,11,14,7,11,12,13,13,7,10,4,3,3,2,2,3,1,2,1,2,1
- - -,Inj,28122004,Matteo Ritaccio,"DM, M (C), AM (LC)",Liverpool,USA,176 cm,64 kg,20,£14K - £45K,"£2,500 p/w",Left Only,Very Strong,Weak,Balanced,Media-friendly,7,8,9,5,14,7,6,10,1,5,9,3,11,14,12,8,8,5,9,9,7,13,1,11,8,8,7,13,13,9,14,9,8,10,9,4,3,3,2,3,3,3,1,3,1,3,1
- - -,Loa,2000031615,Fedel Ross-Lang,"M (L), AM (RL)",Southampton,ENG,161 cm,55 kg,18,£26K - £80K,£500 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,10,14,8,7,15,8,3,7,6,8,6,4,5,13,12,9,9,9,6,9,13,11,3,13,8,9,10,10,12,9,9,2,12,12,9,1,1,2,1,2,1,3,1,2,1,1,1
- - -,Loa,2000031618,Ryan Finnigan,M/AM (C),Southampton,ENG,181 cm,71 kg,18,£300K - £900K,£500 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,9,9,9,10,11,8,9,10,7,11,11,4,10,16,11,8,9,7,7,16,4,13,10,11,11,7,11,10,10,8,6,9,15,9,8,6,1,1,3,3,3,1,2,2,2,3,3
- - -,Loa,2000031619,Diamond Edwards,AM (R),Southampton,ENG,167 cm,58 kg,18,£1.5M - £4.4M,£500 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,7,10,14,9,14,7,5,7,7,7,14,6,6,12,7,5,4,9,9,8,12,11,6,5,6,9,8,9,14,14,9,1,15,14,11,3,1,1,1,3,2,1,2,3,3,1,3
- - -,Loa,28122169,Jack Barrett,GK,Everton,ENG,194 cm,84 kg,20,£22K - £65K,"£1,200 p/w",Right Only,Very Weak,Very Strong,Balanced,Media-friendly,5,2,3,2,8,6,1,1,1,3,7,3,1,7,8,11,10,9,11,10,9,2,11,2,13,9,8,8,10,8,9,15,10,10,4,7,12,8,12,11,11,11,10,7,15,7,9
- - -,Loa,28122175,Seb Quirk,D/M/AM (R),Everton,ENG,185 cm,75 kg,20,£85K - £250K,£350 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,6,11,9,9,6,8,8,7,8,9,7,2,10,10,9,11,9,7,10,7,3,8,4,14,5,9,7,10,15,11,9,8,15,13,10,7,1,3,3,1,3,2,1,3,3,1,1
- - -,,28122331,Will Greenidge,D (RC),West Ham,ENG,190 cm,81 kg,20,£60K - £180K,"£1,000 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,7,6,6,7,11,8,13,1,6,10,6,3,16,10,13,7,10,8,11,7,3,5,4,9,7,10,7,10,15,9,9,16,9,14,9,8,2,1,1,3,3,2,1,3,2,1,1
- - -,,29235898,Ronny Nelson,D (LC),Leicester,ENG,196 cm,86 kg,18,£65K - £190K,"£1,000 p/w",Left Only,Very Strong,Weak,Balanced,Media-friendly,3,1,4,5,9,1,14,3,3,10,8,1,10,5,13,9,9,9,5,14,7,6,10,7,10,7,4,8,9,8,8,17,14,9,7,15,1,1,2,3,3,2,2,1,2,1,3
- - -,,93142468,Casper Nilsson,D/WB (R),Brighton,SWE,177 cm,71 kg,18,£375K - £1.1M,£600 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,7,8,6,11,3,10,9,7,11,12,6,15,11,9,14,10,11,8,14,8,5,11,7,11,10,10,10,8,10,10,8,11,10,6,7,2,2,3,2,3,3,1,1,3,3,2
- - -,Loa,28122343,Jackson Smith,GK,Wolves,ENG,187 cm,76 kg,20,£26K - £75K,£950 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,3,3,3,3,1,6,1,1,2,2,9,3,3,2,14,11,9,7,11,14,2,2,12,3,10,8,7,7,12,12,6,13,16,10,7,7,11,10,10,5,8,6,8,7,14,7,8
- - -,,2000042503,Michael Olakigbe,AM (RLC),Brentford,ENG,175 cm,71 kg,18,£90K - £275K,"£2,500 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,7,4,11,10,14,7,7,13,5,5,13,4,7,12,12,7,7,7,8,8,4,11,11,7,6,8,9,9,15,10,9,8,7,13,4,8,1,3,3,1,3,2,3,1,2,2,2
- - -,,2000123107,Tyler Fredricson,D (C),Man UFC,ENG,184 cm,70 kg,17,£350K - £1.1M,£900 p/w,Right,Fairly Strong,Very Strong,Fairly Determined,Level-headed,6,4,4,5,10,4,9,7,9,11,12,8,14,13,8,9,10,11,8,9,17,5,9,9,10,9,9,10,11,10,10,13,12,10,6,9,1,1,2,2,1,1,3,3,3,2,2
- - -,,2000047196,Bobby Clark,"AM (RLC), ST (C)",Liverpool,ENG,175 cm,65 kg,17,£275K - £850K,£775 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,7,9,14,7,14,6,5,8,7,6,14,3,6,14,6,5,8,7,3,12,13,13,1,11,4,13,14,9,6,10,8,6,13,8,9,5,3,1,1,3,1,3,1,4,1,1,1
- - -,,28122667,Connor McAvoy,D (RC),Fulham,SCO,180 cm,76 kg,20,£20K - £60K,£600 p/w,Either,Strong,Very Strong,Balanced,Level-headed,3,4,7,3,7,2,10,4,6,10,8,6,11,9,8,9,10,9,9,6,7,3,13,9,9,11,8,10,11,8,10,12,13,11,12,13,1,2,4,1,2,3,2,2,1,2,3
- - -,,2000010844,Ben Jackson,D (C),Brighton,ENG,188 cm,77 kg,18,£100K - £300K,"£1,000 p/w",Right,Weak,Very Strong,Balanced,Media-friendly,4,3,1,5,7,1,10,3,1,13,7,1,12,4,13,10,9,6,10,13,10,5,10,2,13,5,3,7,13,13,7,13,14,13,4,7,1,3,3,2,2,1,2,3,1,1,1
- - -,Yth,2000123640,Billy Heaps,M (C),Tottenham,ENG,175 cm,67 kg,17,£1.8M - £5.4M,£180 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,5,1,8,9,14,7,5,11,1,5,11,3,11,13,15,8,4,8,9,13,10,5,9,13,10,13,12,11,12,9,14,9,12,10,6,7,1,2,4,1,2,2,3,2,2,3,2
- - -,,28124571,Charlie Wiggett,D (C),Newcastle,ENG,188 cm,75 kg,19,£75K - £220K,"£2,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,8,8,6,7,8,3,10,6,2,10,8,8,12,9,15,11,13,10,11,8,11,4,14,7,8,11,11,13,14,8,10,10,12,11,11,11,1,3,4,4,4,3,3,3,3,2,3
- - -,Loa,2000031614,Leon Pambou,D (C),Southampton,FRA,196 cm,84 kg,18,£18K - £55K,"£1,000 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,1,1,7,5,8,3,11,6,5,14,5,1,13,7,9,8,9,6,7,14,8,5,10,5,9,7,1,8,12,8,8,14,5,10,7,5,2,2,1,1,3,2,1,3,1,1,3
- - -,,2000047222,Henry Jeffcott,D (RLC),Arsenal,NIR,176 cm,70 kg,18,£95K - £275K,"£1,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,9,5,7,6,11,8,12,5,5,12,10,5,10,11,7,12,10,9,9,7,8,7,3,9,15,11,7,11,12,8,11,12,11,8,7,7,4,2,2,3,2,1,1,2,1,3,1
- - -,Loa,28125794,Krisztián Hegyi,GK,West Ham,HUN,193 cm,72 kg,19,£70K - £210K,"£1,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,3,3,2,1,2,4,1,3,1,3,10,3,3,1,13,7,15,7,12,13,9,1,11,1,9,7,6,6,12,7,7,10,7,7,2,5,13,10,6,5,12,6,5,7,13,12,7
- - -,,28126143,Levi Laing,"D (RC), DM",West Ham,ENG,189 cm,76 kg,19,£55K - £160K,"£1,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,8,5,7,5,8,7,14,8,2,9,8,3,15,12,15,8,10,9,8,7,13,5,5,9,8,10,9,11,16,7,10,14,15,15,7,11,3,1,1,3,2,3,1,3,1,1,2
- - -,,28126171,Matt Everitt,M/AM (RL),Brighton,IRL,179 cm,69 kg,19,£85K - £250K,"£2,000 p/w",Left,Very Strong,Weak,Balanced,Media-friendly,7,10,9,8,8,7,4,9,6,5,12,5,4,9,15,4,5,8,6,7,4,8,13,9,7,9,8,14,15,11,11,8,12,14,7,4,4,2,3,3,1,3,1,1,2,2,2
- - -,,2000047233,Billy Vigar,ST (C),Arsenal,ENG,181 cm,70 kg,18,£50K - £140K,"£1,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,8,5,10,9,13,6,6,8,1,7,8,7,2,8,15,12,12,10,9,8,3,8,11,10,6,13,7,12,11,15,8,10,10,15,9,5,2,4,1,3,2,2,1,3,3,2,2
- - -,Yth,2000112986,Max Alleyne,D (C),Man City,ENG,186 cm,72 kg,16,£2.4M - £7.2M,£180 p/w,Right,Fairly Strong,Very Strong,Balanced,Media-friendly,4,3,1,4,7,1,13,4,6,12,3,1,13,6,7,6,9,5,7,13,6,5,7,3,11,6,7,8,13,10,8,10,15,12,7,8,2,3,3,3,1,1,3,2,2,3,1
